Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,209217000.0,120746000.0,73621000.0,68325000.0,47042000.0,35811000.0,33229000.0,28574000.0
Stock-based compensation,7648000.0,8359000.0,7496000.0,6123000.0,9851000.0,7819000.0,8279000.0,4600000.0
Operating Cash Flow,358543000.0,133486000.0,176739000.0,121101000.0,85337000.0,62099000.0,56252000.0,44705000.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,-5313000.0,-2749000.0,-7348000.0,-12804000.0,-15486000.0,-7038000.0,0.0,0.0
Investing Cash flow,-258494000.0,-240072000.0,142363000.0,-489226000.0,-826472000.0,-297509000.0,-218650000.0,-204586000.0
Issuance (repayment) of debt,-352000.0,-15337000.0,-5937000.0,-1452000.0,-19131000.0,-8954000.0,-6800000.0,-677000.0
Issuance (buybacks) of shares,-50230000.0,-151832000.0,-26952000.0,131969000.0,448354000.0,30209000.0,-17048000.0,120992000.0
Dividend payments,-325220000.0,-182089000.0,-119264000.0,-109897000.0,-81489000.0,-58151000.0,-48929000.0,-31640000.0
Financing Cash Flow,-627301000.0,598817000.0,-300898000.0,314078000.0,798620000.0,222617000.0,137249000.0,127898000.0
Effect of forex changes on cash,-539000.0,738000.0,25000.0,-312000.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,59658000.0,518632000.0,25663000.0,7434000.0,57485000.0,-12793000.0,-25149000.0,-31983000.0
Free Cash Flow,358543000.0,133486000.0,176739000.0,121101000.0,85337000.0,62099000.0,56252000.0,44705000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
