Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,19808000.0,19510000.0,11177000.0,11489000.0,11866000.0,12208000.0,17226000.0,11155000.0
SG&A Expense,5797000.0,5730000.0,5336000.0,4707000.0,5389000.0,4800000.0,4621000.0,4195000.0
Operating Expenses,25605000.0,25240000.0,16513000.0,16196000.0,17255000.0,17008000.0,21847000.0,15350000.0
Operating Income,-25605000.0,-25240000.0,-16513000.0,-16196000.0,-17255000.0,-17008000.0,-21847000.0,-15350000.0
Interest Expense,473000.0,21000.0,22000.0,106000.0,448000.0,1897000.0,2007000.0,1116000.0
Earnings before Tax,-22962000.0,-24352000.0,-15841000.0,-14400000.0,-11076000.0,-17024000.0,-20432000.0,-13134000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-22962000.0,-24352000.0,-15841000.0,-14400000.0,-11076000.0,-17024000.0,-20432000.0,-13134000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-22962000.0,-24352000.0,-15841000.0,-14400000.0,-11076000.0,-17024000.0,-20432000.0,-13134000.0
EPS,-3.15,-4.05,-4.2,-4.2,-5.1,-11.4,-18.0,-16.5
EPS Diluted,-3.15,-4.05,-4.2,-4.2,-5.1,-11.4,-18.0,-16.5
Weighted Average Shs Out,7004233.0,3802226.0,3654539.0,2607671.0,1609914.0,1224755.0,824021.0,824021.0
Weighted Average Shs Out (Dil),7239717.0,5998051.0,3742984.0,3427097.0,2162260.0,1499235.0,824021.0,824021.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,,,,,,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit Margin,,,,,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA,-21944000.0,-23850000.0,-15337000.0,-13853000.0,-10359000.0,-14809000.0,-18016000.0,-11608000.0
EBIT,-22489000.0,-24331000.0,-15819000.0,-14294000.0,-10628000.0,-15127000.0,-18425000.0,-12018000.0
Consolidated Income,-22962000.0,-24352000.0,-15841000.0,-14400000.0,-11076000.0,-17024000.0,-20432000.0,-13134000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
