Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2012-12-31,2011-12-31
Revenue,1961000000.0,3775900000.0,3585900000.0,2542300000.0,843200000.0,731200000.0,728773000.0
Revenue Growth,-0.480653619004741,0.0529853035500153,0.41049443417378,2.01506166982922,0.153172866520788,0.00333025510001057,
Cost of Revenue,1123400000.0,2186900000.0,2078200000.0,1550400000.0,446600000.0,376100000.0,388298000.0
Gross Profit,837600000.0,1589000000.0,1507700000.0,991900000.0,396600000.0,355100000.0,340475000.0
R&D Expenses,44300000.0,98400000.0,84400000.0,62800000.0,26200000.0,25100000.0,22966000.0
SG&A Expense,544800000.0,1109300000.0,1123300000.0,857500000.0,357900000.0,214600000.0,260665000.0
Operating Expenses,589100000.0,1367700000.0,1254300000.0,920300000.0,387100000.0,240000000.0,284527000.0
Operating Income,248500000.0,221300000.0,253400000.0,71600000.0,212200000.0,115100000.0,55948000.0
Interest Expense,0.0,0.0,0.0,222500000.0,38700000.0,49100000.0,54054000.0
Earnings before Tax,-53200000.0,-289000000.0,-48100000.0,-229300000.0,-30900000.0,70700000.0,10940000.0
Income Tax Expense,23800000.0,6600000.0,28600000.0,75100000.0,-6700000.0,24700000.0,9953000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,300000.0,366000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-324400000.0,-296200000.0,-73700000.0,-308600000.0,-29900000.0,46000000.0,987000.0
Preferred Dividends,0.0,0.0,0.0,0.0,232700000.0,44600000.0,40847000.0
Net Income Com,-324400000.0,-296200000.0,-73700000.0,-308600000.0,-29900000.0,1400000.0,987000.0
EPS,-1.13,-1.04,-0.17,-1.52,-1.94,,
EPS Diluted,-1.13,-1.04,-0.65,-1.52,-1.94,,
Weighted Average Shs Out,288200000.0,286100000.0,243300000.0,203200000.0,135300.0,,
Weighted Average Shs Out (Dil),288200000.0,286100000.0,272300000.0,203200000.0,135300.0,,
Dividend per Share,0.0,0.0122334847955,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.427129015808,0.420826822744,0.42045232717,0.390158517878,0.470351043643,0.4856,0.4672
EBITDA Margin,0.20662927078,0.152413994015,0.16612287013,0.126892970932,0.356024667932,0.222,0.153
EBIT Margin,0.126721060683,0.0586085436585,0.0706656627346,0.0281634740196,0.251660341556,0.1638,0.0892
Profit Margin,-0.165425803162,-0.0784448740698,-0.020552720377,-0.121386146403,-0.0354601518027,0.002,0.001
Free Cash Flow margin,-0.0148903620602,0.0324955639715,0.0358347974009,0.107383078315,0.0945208728653,0.0845,0.0563
EBITDA,405200000.0,575500000.0,595700000.0,322600000.0,300200000.0,162000000.0,111739000.0
EBIT,248500000.0,221300000.0,253400000.0,71600000.0,212200000.0,119800000.0,64994000.0
Consolidated Income,-324400000.0,-296200000.0,-73700000.0,-308600000.0,-29900000.0,46300000.0,1353000.0
Earnings Before Tax Margin,-0.0271290158083,-0.0765380439101,-0.0134136478987,-0.0901939188923,-0.0366461100569,0.0967,0.015
Net Profit Margin,-0.165425803162,-0.0784448740698,-0.020552720377,-0.121386146403,-0.0354601518027,0.0629,0.0014
