Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,30336000.0,1605000.0,154000.0,250000.0,229000.0,387000.0,634000.0,152000.0
Revenue Growth,17.9009345794393,9.42207792207792,-0.384,0.091703056768559,-0.408268733850129,-0.389589905362776,3.17105263157895,
Cost of Revenue,540000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,29796000.0,0.0,0.0,0.0,0.0,0.0,634000.0,152000.0
R&D Expenses,161372000.0,107273000.0,86938000.0,97744000.0,60127000.0,28452000.0,14095000.0,8623000.0
SG&A Expense,48847000.0,24870000.0,23948000.0,21582000.0,15948000.0,5885000.0,2429000.0,1840000.0
Operating Expenses,210219000.0,132143000.0,110886000.0,119326000.0,76075000.0,34337000.0,16524000.0,10463000.0
Operating Income,-179883000.0,-130538000.0,-110732000.0,-119076000.0,-75846000.0,-33950000.0,-15890000.0,-10311000.0
Interest Expense,2493000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
Earnings before Tax,-178381000.0,-128921000.0,-109438000.0,0.0,0.0,0.0,-15888000.0,-10311000.0
Income Tax Expense,26000.0,63000.0,139000.0,-118085000.0,-76326000.0,-33947000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-178407000.0,-128984000.0,-109577000.0,-118181000.0,-75777000.0,-33947000.0,-15888000.0,-10311000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-178407000.0,-128984000.0,-109577000.0,-118181000.0,-75777000.0,-33947000.0,-15888000.0,-10311000.0
EPS,-3.14,-2.81,-2.92,-3.32,-2.43,-5.59,-8.95,-10.27
EPS Diluted,-3.14,-2.81,-2.92,-3.32,-2.43,-5.59,-8.95,-10.27
Weighted Average Shs Out,56799699.0,45899784.0,37523051.0,35619506.0,31135694.0,6067679.0,,
Weighted Average Shs Out (Dil),56799699.0,45899784.0,37523051.0,35619506.0,31135694.0,6067679.0,1775323.0,1004144.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.982199367089,0.0,0.0,0.0,0.0,0.0,1.0,1.0
EBITDA Margin,-5.85960574895,-81.6274143302,-722.168831169,-480.88,-329.80349345,-87.354005168,-24.868,-67.289
EBIT Margin,-5.9296875,-81.3320872274,-719.038961039,-476.304,-331.205240175,-87.7260981912,-25.0599,-67.8355
Profit Margin,-5.88103243671,-80.3638629283,-711.538961039,-472.724,-330.903930131,-87.7183462532,-25.06,-67.836
Free Cash Flow margin,-5.32304852321,-45.9682242991,-548.448051948,-381.78,-237.034934498,-78.4160206718,-24.653,-58.7171
EBITDA,-177757000.0,-131012000.0,-111214000.0,-120220000.0,-75525000.0,-33806000.0,-15766000.0,-10228000.0
EBIT,-179883000.0,-130538000.0,-110732000.0,-119076000.0,-75846000.0,-33950000.0,-15888000.0,-10311000.0
Consolidated Income,-178407000.0,-128984000.0,-109577000.0,-118181000.0,-75777000.0,-33947000.0,-15888000.0,-10311000.0
Earnings Before Tax Margin,-5.8801753692,-80.3246105919,-710.636363636,0.0,0.0,0.0,-25.0599,-67.8355
Net Profit Margin,-5.88103243671,-80.3638629283,-711.538961039,-472.724,-330.903930131,-87.7183462532,-25.0599,-67.8355
