Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,657609000.0,538075000.0,448059000.0,589669000.0,841253000.0,907428000.0,1022586000.0,744079000.0,504408000.0
Revenue Growth,0.22215118710217,0.200902113337752,-0.240151678314444,-0.299058666061221,-0.0729258960490529,-0.112614489148101,0.37429762162351,0.475153050704985,
Cost of Revenue,455942000.0,438058000.0,360153000.0,501023000.0,750795000.0,854268000.0,991480000.0,719972000.0,479598000.0
Gross Profit,201667000.0,100017000.0,87906000.0,88646000.0,90458000.0,53160000.0,31106000.0,24107000.0,24810000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,17166000.0,11840000.0,10256000.0,11384000.0,10616000.0,6856000.0,8389000.0,6483000.0,4247000.0
Operating Expenses,75910000.0,11840000.0,10256000.0,11384000.0,10616000.0,6856000.0,8389000.0,12542000.0,7057000.0
Operating Income,125757000.0,88177000.0,77650000.0,77262000.0,79842000.0,46304000.0,22717000.0,11565000.0,17753000.0
Interest Expense,41263000.0,23944000.0,13587000.0,10658000.0,8656000.0,4570000.0,2682000.0,2011000.0,2564000.0
Earnings before Tax,90716000.0,69187000.0,62885000.0,66016000.0,71186000.0,0.0,20035000.0,5363000.0,15189000.0
Income Tax Expense,534000.0,-222000.0,81000.0,-195000.0,132000.0,757000.0,-14024000.0,5363000.0,5102000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4191000.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,90182000.0,69409000.0,62804000.0,66211000.0,71054000.0,40977000.0,34059000.0,0.0,10087000.0
Preferred Dividends,25543000.0,18429000.0,12193000.0,5163000.0,2366000.0,957000.0,168000.0,0.0,0.0
Net Income Com,90182000.0,69409000.0,62804000.0,66211000.0,71054000.0,40977000.0,34059000.0,0.0,10087000.0
EPS,2.65,2.09,2.07,2.52,2.85,1.93,0.0,,
EPS Diluted,2.65,2.09,2.07,2.52,2.85,1.93,0.0,,
Weighted Average Shs Out,24390286.0,24348063.0,22490264.0,12237154.0,12171548.0,12025249.0,11999258.0,,
Weighted Average Shs Out (Dil),24390286.0,24348063.0,22490264.0,12237154.0,12171548.0,12025249.0,11999258.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.306667031625,0.18587929192,0.196192912094,0.150331796313,0.107527699753,0.0585831603169,0.0304189574275,0.0324,0.0492
EBITDA Margin,0.246074795205,0.208407749849,0.223013040693,0.166897021889,0.113894393244,0.0658421384396,0.0304179795147,0.018,0.041
EBIT Margin,0.191233696619,0.163874924499,0.173303069462,0.131026050208,0.0949084282612,0.0510277399419,0.0222152464438,0.0099,0.0352
Profit Margin,0.137136200995,0.128995028574,0.140169040238,0.112285027702,0.0844621059301,0.0451573017363,0.0333067341035,0.0,0.02
Free Cash Flow margin,0.114920872433,0.146262138178,0.199571931375,0.0815169188138,0.0936555352551,0.0385628391454,0.0227501647783,-0.0231,0.0266
EBITDA,161821000.0,112139000.0,99923000.0,98414000.0,95814000.0,59747000.0,31105000.0,13435000.0,20563000.0
EBIT,125757000.0,88177000.0,77650000.0,77262000.0,79842000.0,46304000.0,22717000.0,7374000.0,17753000.0
Consolidated Income,90182000.0,69409000.0,62804000.0,66211000.0,71054000.0,40977000.0,34059000.0,4191000.0,10087000.0
Earnings Before Tax Margin,0.137948233677,0.128582446685,0.140349820001,0.111954333702,0.0846190147316,0.0,0.0195924841529,0.0072,0.0301
Net Profit Margin,0.137136200995,0.128995028574,0.140169040238,0.112285027702,0.0844621059301,0.0451573017363,0.0333067341035,0.0,0.02
