Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,61267000.0,55004000.0,26636000.0,29739000.0,34107000.0,35962000.0,37377000.0,39156000.0
Stock-based compensation,475000.0,1154000.0,1343000.0,1094000.0,1262000.0,318000.0,1526000.0,879000.0
Operating Cash Flow,100708000.0,93711000.0,32368000.0,38197000.0,30160000.0,35907000.0,55794000.0,54284000.0
Capital Expenditure,5439000.0,6661000.0,7725000.0,7662000.0,13451000.0,28607000.0,4054000.0,3488000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,-114458000.0,-158537000.0,-122189000.0,-180886000.0,-189569000.0,-240146000.0,-169782000.0,-125951000.0
Investing Cash flow,23651000.0,-74347000.0,-27362000.0,-12832000.0,-18867000.0,-32641000.0,-59302000.0,17295000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5000000.0
Issuance (buybacks) of shares,-4596000.0,-1880000.0,-62976000.0,-73538000.0,-64632000.0,-59297000.0,-71549000.0,0.0
Dividend payments,-16835000.0,-16302000.0,-15803000.0,-15003000.0,-14947000.0,-14943000.0,-14886000.0,-14846000.0
Financing Cash Flow,-21431000.0,-18182000.0,-15803000.0,-15003000.0,-4947000.0,-14943000.0,-14886000.0,-19846000.0
Effect of forex changes on cash,-830000.0,522000.0,235000.0,-1456000.0,-1011000.0,-575000.0,217000.0,-230000.0
Net cash flow / Change in cash,102098000.0,1704000.0,-10562000.0,8906000.0,5335000.0,-12252000.0,-18177000.0,51503000.0
Free Cash Flow,95269000.0,87050000.0,24643000.0,30535000.0,16709000.0,7300000.0,51740000.0,50796000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
