Date,2018-12-30,2017-12-31,2017-01-01,2016-01-03,2014-12-28
Revenue,2112300000.0,1861700000.0,1648200000.0,1451600000.0,1176600000.0
Revenue Growth,0.13460815383789,0.129535250576386,0.135436759437862,0.233724290328064,
Cost of Revenue,1434200000.0,1266200000.0,1132500000.0,1022500000.0,865500000.0
Gross Profit,678100000.0,595500000.0,515700000.0,429100000.0,311100000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,578800000.0,502200000.0,446500000.0,373300000.0,269000000.0
Operating Expenses,578800000.0,502200000.0,446500000.0,373300000.0,269000000.0
Operating Income,107300000.0,97800000.0,74000000.0,55800000.0,42100000.0
Interest Expense,32100000.0,25200000.0,22100000.0,0.0,0.0
Earnings before Tax,75200000.0,72600000.0,51900000.0,48400000.0,36100000.0
Income Tax Expense,1300000.0,18000000.0,21300000.0,19500000.0,14400000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,73900000.0,54600000.0,30600000.0,28900000.0,21700000.0
Preferred Dividends,0.0,0.0,0.0,43700000.0,25700000.0
Net Income Com,73900000.0,54600000.0,30600000.0,-14800000.0,-4000000.0
EPS,1.83,1.37,-3.01,-1.04,-0.29
EPS Diluted,1.73,1.29,-3.01,-1.04,-0.29
Weighted Average Shs Out,40488196.0,39754595.0,30316087.0,40000000.0,
Weighted Average Shs Out (Dil),42633309.0,42193432.0,30316087.0,14209843.0,13818138.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.32102447569,0.319868936993,0.312886785584,0.2956,0.2644
EBITDA Margin,0.0770250437911,0.0772949454799,0.0688630020629,0.042,0.039
EBIT Margin,0.0507977086588,0.0525326314659,0.0448974639,0.0333,0.0307
Profit Margin,0.0349855607631,0.0293280335178,0.0185657080451,-0.01,-0.003
Free Cash Flow margin,0.0299199924253,0.000966858247838,0.0388909112972,0.0418,0.0412
EBITDA,162700000.0,143900000.0,113500000.0,61200000.0,46400000.0
EBIT,107300000.0,97800000.0,74000000.0,48400000.0,36100000.0
Consolidated Income,73900000.0,54600000.0,30600000.0,28900000.0,21700000.0
Earnings Before Tax Margin,0.0356010036453,0.0389966159961,0.0314888969785,0.0333,0.0307
Net Profit Margin,0.0349855607631,0.0293280335178,0.0185657080451,0.0199,0.0184
