Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,10781000.0,9650000.0,2842000.0,2729000.0,2983000.0,896000.0
Revenue Growth,0.11720207253886,2.39549612948628,0.0414071088310737,-0.085149178679182,2.32924107142857,
Cost of Revenue,8673000.0,9265000.0,5042000.0,3724000.0,4904000.0,2430000.0
Gross Profit,2108000.0,385000.0,-2200000.0,-995000.0,-1921000.0,-1534000.0
R&D Expenses,8769000.0,9517000.0,10313000.0,10033000.0,6607000.0,4793000.0
SG&A Expense,27300000.0,24777000.0,19564000.0,16143000.0,13002000.0,8221000.0
Operating Expenses,36415000.0,34294000.0,29877000.0,26176000.0,19784000.0,13014000.0
Operating Income,-34307000.0,-33909000.0,-32077000.0,-27171000.0,-21705000.0,-14548000.0
Interest Expense,884000.0,208000.0,1001000.0,1592000.0,415000.0,-28000.0
Earnings before Tax,-34989000.0,-34123000.0,-33078000.0,-28763000.0,-24541000.0,-14691000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-34989000.0,-34123000.0,-33078000.0,-28763000.0,-24541000.0,-14691000.0
Preferred Dividends,7654000.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-42643000.0,-34123000.0,-33078000.0,-28763000.0,-24541000.0,-14691000.0
EPS,-0.22,-0.2,-0.28,-0.25,-0.29,-0.2
EPS Diluted,-0.22,-0.2,-0.28,-0.25,-0.29,-0.2
Weighted Average Shs Out,191322988.0,188702919.0,119025221.0,118570200.0,105883157.0,
Weighted Average Shs Out (Dil),189619507.0,173925450.0,119019700.0,113254925.0,84990198.0,73360259.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.1955,0.0399,-0.7741,-0.3646,-0.644,-1.7121
EBITDA Margin,-3.084,-3.44,-11.032,-9.698,-7.879,-15.75
EBIT Margin,-3.1634,-3.5145,-11.2868,-9.9564,-8.0878,-16.4275
Profit Margin,-3.955,-3.536,-11.639,-10.54,-8.227,-16.396
Free Cash Flow margin,-3.0396,-3.3785,-9.8962,-10.3056,-6.2665,-17.5011
EBITDA,-33252000.0,-33192000.0,-31352000.0,-26465000.0,-23504000.0,-14112000.0
EBIT,-34105000.0,-33915000.0,-32077000.0,-27171000.0,-24126000.0,-14719000.0
Consolidated Income,-34989000.0,-34123000.0,-33078000.0,-28763000.0,-24541000.0,-14691000.0
Earnings Before Tax Margin,-3.2454,-3.5361,-11.639,-10.5398,-8.227,-16.3962
Net Profit Margin,-3.2454,-3.5361,-11.639,-10.5398,-8.227,-16.3962
