Date,2012-12,2011-12,2010-12,2009-12,2008-12
Revenue,59000000.0,56000000.0,49000000.0,49000000.0,49000000.0
Revenue Growth,,,,,
Cost of Revenue,49000000.0,46000000.0,40000000.0,42000000.0,42000000.0
Gross Profit,11000000.0,10000000.0,9000000.0,7000000.0,7000000.0
R&D Expenses,,,,,
SG&A Expense,8000000.0,7000000.0,7000000.0,8000000.0,8000000.0
Operating Expenses,8000000.0,7000000.0,7000000.0,8000000.0,8000000.0
Operating Income,3000000.0,3000000.0,2000000.0,-0000000.0,-1000000.0
Interest Expense,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Earnings before Tax,3000000.0,3000000.0,1000000.0,-2000000.0,-1000000.0
Income Tax Expense,1000000.0,1000000.0,0000000.0,-0000000.0,-0000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,2000000.0,2000000.0,1000000.0,-2000000.0,-1000000.0
Preferred Dividends,,,,,
Net Income Com,2000000.0,2000000.0,1000000.0,-2000000.0,-1000000.0
EPS,0.52,0.57,0.38,-0.58,-0.26
EPS Diluted,0.51,0.55,0.37,-0.58,-0.26
Weighted Average Shs Out,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0
Weighted Average Shs Out (Dil),3000000.0,3000000.0,4000000.0,3000000.0,3000000.0
Dividend per Share,,,,,
Gross Margin,0.1864406779661,0.17857142857143,0.18367346938776,0.14285714285714,0.14285714285714
EBITDA Margin,0.10169491525424,0.10714285714286,0.081632653061224,0.020408163265306,0.061224489795918
EBIT Margin,0.050847457627119,0.053571428571429,0.020408163265306,-0.040816326530612,-0.020408163265306
Profit Margin,0.033898305084746,0.035714285714286,0.020408163265306,-0.040816326530612,-0.020408163265306
Free Cash Flow margin,,,,,
EBITDA,6000000.0,6000000.0,4000000.0,1000000.0,3000000.0
EBIT,3000000,3000000,1000000,-2000000,-1000000
Consolidated Income,2000000.0,2000000.0,1000000.0,-2000000.0,-1000000.0
Earnings Before Tax Margin,0.050847457627119,0.053571428571429,0.020408163265306,-0.040816326530612,-0.020408163265306
Net Profit Margin,0.033898305084746,0.035714285714286,0.020408163265306,-0.040816326530612,-0.020408163265306
