Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,4827000000.0,4519000000.0,4455000000.0,4154000000.0
Revenue Growth,0.0681566718300509,0.0143658810325477,0.0724602792489167,
Cost of Revenue,3461000000.0,3203000000.0,3090000000.0,2925000000.0
Gross Profit,1366000000.0,1316000000.0,1365000000.0,1229000000.0
R&D Expenses,105000000.0,0.0,0.0,0.0
SG&A Expense,873000000.0,871000000.0,870000000.0,810000000.0
Operating Expenses,978000000.0,871000000.0,870000000.0,980000000.0
Operating Income,104000000.0,445000000.0,495000000.0,249000000.0
Interest Expense,20000000.0,0.0,0.0,-8000000.0
Earnings before Tax,104000000.0,166000000.0,310000000.0,257000000.0
Income Tax Expense,-301000000.0,560000000.0,133000000.0,110000000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,405000000.0,-394000000.0,177000000.0,147000000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,405000000.0,-394000000.0,177000000.0,147000000.0
EPS,3.31,-3.22,1.44,1.19
EPS Diluted,3.3,-3.22,1.44,1.19
Weighted Average Shs Out,122499000.0,123000000.0,123000000.0,
Weighted Average Shs Out (Dil),122624000.0,122499000.0,122499000.0,
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.282991506111,0.2912,0.3064,0.2959
EBITDA Margin,0.035218562254,0.052,0.084,0.074
EBIT Margin,0.0215454733789,0.0367,0.0696,0.0599
Profit Margin,0.0839030453698,-0.087,0.04,0.035
Free Cash Flow margin,0.082452869277,-0.0031,0.018,0.0144
EBITDA,170000000.0,233000000.0,374000000.0,307000000.0
EBIT,104000000.0,166000000.0,310000000.0,249000000.0
Consolidated Income,405000000.0,-394000000.0,177000000.0,147000000.0
Earnings Before Tax Margin,0.0215454733789,0.0367,0.0696,0.0619
Net Profit Margin,0.0839030453698,-0.0872,0.0397,0.0354
