Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,60425000.0,37195000.0,19673000.0
SG&A Expense,18276000.0,10892000.0,7749000.0
Operating Expenses,78701000.0,48087000.0,27422000.0
Operating Income,-78701000.0,-48087000.0,-27422000.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,0.0,-47536000.0,-27433000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-76934000.0,-47536000.0,-27433000.0
Preferred Dividends,0.0,10396000.0,2989000.0
Net Income Com,-76934000.0,-57932000.0,-30422000.0
EPS,-5.54,-34.32,-30.72
EPS Diluted,-5.54,-34.32,-30.72
Weighted Average Shs Out,15036397.0,28199000.0,28199000.0
Weighted Average Shs Out (Dil),15036397.0,1687859.0,990171.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,0.0,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,0.0,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-77197000.0,-46616000.0,-27022000.0
EBIT,-78701000.0,-47536000.0,-27433000.0
Consolidated Income,-76934000.0,-47536000.0,-27433000.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
