Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0
R&D Expenses,17696000.0,6698000.0,1380000.0,4001000.0
SG&A Expense,4120000.0,3620000.0,997000.0,842000.0
Operating Expenses,21816000.0,10318000.0,2377000.0,4843000.0
Operating Income,-21816000.0,-11421000.0,-2377000.0,-4843000.0
Interest Expense,0.0,294000.0,612000.0,383000.0
Earnings before Tax,0.0,0.0,-3177000.0,-5226000.0
Income Tax Expense,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-21548000.0,-12258000.0,-3177000.0,-5226000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-21548000.0,-12258000.0,-3177000.0,-5226000.0
EPS,-2.1,-1.85,-1.11,-1.93
EPS Diluted,-2.1,-1.85,-1.11,-1.93
Weighted Average Shs Out,10239169.0,6634937.0,10024405.0,10024405.0
Weighted Average Shs Out (Dil),10239169.0,6634937.0,2860526.0,2702403.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0
EBITDA Margin,0.0,0.0,,
EBIT Margin,0.0,0.0,0.0,0.0
Profit Margin,0.0,0.0,,
Free Cash Flow margin,0.0,0.0,0.0,0.0
EBITDA,-21816000.0,-11247000.0,-2565000.0,-4843000.0
EBIT,-21816000.0,-11421000.0,-2565000.0,-4843000.0
Consolidated Income,-21548000.0,-12258000.0,-3177000.0,-5226000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0
