Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,22185630.0,22930638.0,27440257.0,9186814.0,15290976.0,7262138.0,345074.0,11362.0,134702.0,264669.0,350994.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,22185630.0,22930638.0,27440257.0,9186814.0,15290976.0,7262138.0,345074.0,11362.0,134702.0,264669.0,350994.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,25329373.0,24323740.0,27785933.0,9446285.0,15468661.0,7351255.0,393449.0,12577.0,200605.0,325758.0,1691.0
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,1252.0,2247.0,0.0,576.0,2434.0,4091.0,1691.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,2642745.0,40171.0,9748.0,79347.0,76840.0,0.0,0.0,0.0,809.0,37820.0,0.0
Total non-current assets,0.0,52396.0,52396.0,52396.0,1252.0,2247.0,0.0,576.0,2434.0,4091.0,168000.0
Total assets,25329373.0,24376136.0,27838329.0,9498681.0,15469913.0,7353502.0,393449.0,13153.0,203039.0,329849.0,408643.0
Payables,3523332.0,3884626.0,3584334.0,3119993.0,2503726.0,1249084.0,1741797.0,2589324.0,410024.0,797763.0,1591940.0
Short-term debt,0.0,0.0,0.0,0.0,85238.0,192065.0,210863.0,299000.0,867919.0,2492308.0,2506526.0
Total current liabilities,5039674.0,3884626.0,3584334.0,3190525.0,2660578.0,1441149.0,1952660.0,2888324.0,1345443.0,3290071.0,4098466.0
Long-term debt,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,168000.0
Total debt,0.0,0.0,0.0,0.0,85570.0,192065.0,210863.0,299000.0,867919.0,2492308.0,2674526.0
Deferred revenue,0.0,0.0,0.0,70532.0,71614.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,0.0,0.0,332.0,5719727.0,904000.0,0.0,0.0,0.0,168000.0
Total liabilities,5039674.0,3884626.0,3584334.0,3190525.0,2660910.0,7160876.0,2856660.0,2888324.0,1345443.0,3290071.0,4266466.0
Other comprehensive income,153633807,129377542,115689221,84290140,76058414,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-133396760.0,-108931967.0,-91478558.0,-78018153.0,-63281455.0,-51173325.0,-41204972.0,-37504926.0,-29203221.0,-21896074.0,-12562233.0
Total shareholders equity,20289699.0,20491510.0,24253995.0,6308156.0,12809003.0,192626.0,-2463211.0,-2875171.0,-1142404.0,-2960222.0,-3857823.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-22185630.0,-22930638.0,-27440257.0,-9186814.0,-15205406.0,-7070073.0,-134211.0,287638.0,733217.0,2227639.0,2323532.0
Other Assets,0.0,0.0,0.0,0.0,0.0,89117.0,48375.0,1215.0,65903.0,61089.0,55958.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67500.0,0.0,0.0
