Date,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,13874.0,24571.0,272666.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,13874.0,24571.0,272666.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,21221.0,322308.0,438636.0
Property Plant & Equipment Net,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,151208413.0,200102350.0,200009918.0
Tax assets,0.0,0.0,0.0
Total non-current assets,151208413.0,200102350.0,200009918.0
Total assets,151229634.0,200424658.0,200448554.0
Payables,1704738.0,1709260.0,266916.0
Short-term debt,575405.0,222670.0,18067.0
Total current liabilities,2280143.0,1931930.0,284983.0
Long-term debt,614371.0,15607.0,0.0
Total debt,1189776.0,238277.0,18067.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,614371.0,15607.0,0.0
Total liabilities,146229633.0,195424657.0,195448553.0
Other comprehensive income,8022478,7780100,6093667
Retained earnings (deficit),-3023125.0,-2780735.0,-1094284.0
Total shareholders equity,5000001.0,5000001.0,5000001.0
Investments,151208413.0,200102350.0,200009918.0
Net Debt,1175902.0,213706.0,-254599.0
Other Assets,0.0,0.0,0.0
Other Liabilities,143335119.0,193477120.0,195163570.0
