Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,195520000.0,81573000.0,67607000.0,58981000.0,17288000.0,960000.0,0.0
Revenue Growth,1.39687151385875,0.206576242105107,0.146250487445109,2.4116728366497,17.0083333333333,0.0,
Cost of Revenue,78274000.0,11283000.0,1336000.0,644000.0,0.0,0.0,0.0
Gross Profit,117246000.0,70290000.0,66271000.0,58337000.0,17288000.0,960000.0,0.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,34796000.0,17363000.0,16454000.0,18091000.0,63227000.0,48452000.0,37966000.0
Operating Expenses,118085000.0,80812000.0,68728000.0,59688000.0,63586000.0,48672000.0,38182000.0
Operating Income,-839000.0,-10522000.0,-2457000.0,-1351000.0,-46298000.0,-47712000.0,-38182000.0
Interest Expense,959000.0,83000.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-2544000.0,-10471000.0,-11623000.0,-9978000.0,-45627000.0,-47712000.0,-38182000.0
Income Tax Expense,-10364000.0,9723000.0,780000.0,2066000.0,783000.0,7000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,-671000.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,10182000.0,-18352000.0,-2396000.0,-1190000.0,-46410000.0,-47719000.0,-38182000.0
Preferred Dividends,4466000.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,10182000.0,-18352000.0,-2396000.0,-1190000.0,-46410000.0,-47719000.0,-38182000.0
EPS,2.29,-9.04,-1.19,-0.6,-23.43,-24.09,-19.27
EPS Diluted,-2.11,-9.59,-2.56,-4.45,-23.43,-24.09,-19.27
Weighted Average Shs Out,2170000.0,2031000.0,2012000.0,1991000.0,1986851.0,,
Weighted Average Shs Out (Dil),2332000.0,2067000.0,2209000.0,2203000.0,1981000.0,1981000.0,1981000.0
Dividend per Share,1.91509433962,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.599662438625,0.861682174249,0.980238732676,0.989081229548,1.0,1.0,0.0
EBITDA Margin,0.0687397708674,-0.0924938398735,-0.0189773248332,-0.00935894610129,-2.618,-49.471,
EBIT Margin,-0.00429112111293,-0.128988758535,-0.0363423905809,-0.0229056814906,-2.6392,-49.7,0.0
Profit Margin,0.0520765139116,-0.224976401505,-0.0354401171476,-0.0201759888778,-2.685,-49.707,
Free Cash Flow margin,0.0643259001637,0.194120603631,1.10269646634,0.34446686221,-1.6511,-23.7615,0.0
EBITDA,13440000.0,-7545000.0,-1283000.0,-552000.0,-45268000.0,-47492000.0,-37966000.0
EBIT,-839000.0,-10522000.0,-2457000.0,-1351000.0,-45627000.0,-47712000.0,-38182000.0
Consolidated Income,10182000.0,-18352000.0,-2396000.0,-1190000.0,-47081000.0,-47719000.0,-38182000.0
Earnings Before Tax Margin,-0.0130114566285,-0.128363551665,-0.171920067449,-0.169173123548,-2.6392,-49.7,0.0
Net Profit Margin,0.0520765139116,-0.224976401505,-0.0354401171476,-0.0201759888778,-2.6845,-49.7073,0.0
