Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,1378007000.0,1169092000.0,369000000.0,545000000.0
Revenue Growth,0.178698511323318,2.16827100271003,-0.322935779816514,
Cost of Revenue,870408000.0,716185000.0,341000000.0,629000000.0
Gross Profit,507599000.0,452907000.0,-48000000.0,-208000000.0
R&D Expenses,0.0,0.0,,
SG&A Expense,36626000.0,36453000.0,36000000.0,70000000.0
Operating Expenses,-688000.0,29506000.0,453131000.0,822441000.0
Operating Income,508287000.0,423401000.0,-84000000.0,-278000000.0
Interest Expense,0.0,0.0,-18273000.0,-51077000.0
Earnings before Tax,470973000.0,416454000.0,-111000000.0,-351000000.0
Income Tax Expense,-225814000.0,-38592000.0,-36000000000.0,41000000.0
Net Income - Non-Controlling int,0.0,0.0,,
Net Income - Discontinued ops,0.0,0.0,,
Net Income,696787000.0,455046000.0,,
Preferred Dividends,0.0,0.0,,
Net Income Com,696787000.0,455046000.0,-111000000.0,-311000000.0
EPS,13.19,8.62,-2.08,-5.81
EPS Diluted,13.17,8.62,-2.08,-5.81
Weighted Average Shs Out,52812000.0,52800000.0,54000000.0,54000000.0
Weighted Average Shs Out (Dil),52918000.0,52806000.0,,
Dividend per Share,6.81497789032,15.0911260084,,
Gross Margin,0.368357345064,0.387400649393,-0.1301,-0.3817
EBITDA Margin,0.441203854552,0.428283659455,,
EBIT Margin,0.368856616839,0.362162259258,-0.228,-0.5096
Profit Margin,0.505648374791,0.389230274435,,
Free Cash Flow margin,0.332201505508,0.292438063044,,
EBITDA,607982000.0,500703000.0,,
EBIT,508287000.0,423401000.0,-84114000.0,-277708000.0
Consolidated Income,696787000.0,455046000.0,,
Earnings Before Tax Margin,0.341778379936,0.356220040852,-0.3008,-0.644
Net Profit Margin,0.505648374791,0.389230274435,,
