Date,2018-12-29,2017-12-30,2016-12-31,2016-01-02,2015-01-03,2013-12-28,2013-02-20,2012-12-29,2012-02-22,2011-12-31,2011-01-01,2010-01-02
Revenue,200352000.0,186737000.0,176448000.0,185736000.0,193770000.0,170778000.0,0.0,145817000.0,0.0,143811000.0,162022000.0,171731000.0
Revenue Growth,0.0729100285428169,0.0583117972433805,-0.0500064607830469,-0.0414615265520978,0.134630924357938,0.0,-1,0.0,-1,-0.112398316278036,-0.0565360942404109,-0.1794
Cost of Revenue,151042000.0,138350000.0,129418000.0,133851000.0,142077000.0,126417000.0,0.0,106102000.0,0.0,103075000.0,115835000.0,127173000.0
Gross Profit,49310000.0,48387000.0,47030000.0,51885000.0,51693000.0,44361000.0,0.0,39715000.0,0.0,40736000.0,46187000.0,44558000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,40386000.0,40385000.0,40063000.0,42567000.0,39868000.0,35514000.0,0.0,33166000.0,0.0,32578000.0,35825000.0,40509000.0
Operating Expenses,43895000.0,40385000.0,40063000.0,42567000.0,39868000.0,35514000.0,0.0,34487000.0,0.0,33727000.0,37166000.0,42012000.0
Operating Income,5415000.0,280000.0,4115000.0,7851000.0,10518000.0,2555000.0,0.0,5228000.0,0.0,7009000.0,9021000.0,2546000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,36000.0,61000.0,55000.0
Earnings before Tax,3908000.0,-245000.0,3302000.0,7154000.0,10601000.0,2587000.0,0.0,5330000.0,0.0,6931000.0,8365000.0,11531000.0
Income Tax Expense,1193000.0,-2255000.0,1544000.0,1139000.0,3787000.0,597000.0,0.0,2103000.0,0.0,2653000.0,2570000.0,4609000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622000.0,795000.0
Net Income,2715000.0,2010000.0,1758000.0,6015000.0,6814000.0,1990000.0,0.0,3227000.0,0.0,4278000.0,5795000.0,6922000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,2715000.0,2010000.0,1758000.0,6015000.0,6814000.0,1990000.0,0.0,3227000.0,0.0,4278000.0,5795000.0,6922000.0
EPS,0.22,0.17,0.14,0.48,0.54,0.16,0.0,0.26,0.0,0.33,0.44,0.54
EPS Diluted,0.22,0.17,0.14,0.47,0.54,0.16,0.0,0.26,0.0,0.33,0.44,0.54
Weighted Average Shs Out,12326847.0,11995341.0,12302558.0,12658466.0,12516457.0,12343261.0,0.0,12031274.0,0.0,12753704.0,13191480.0,12960778.0
Weighted Average Shs Out (Dil),12357591.0,12117201.0,12423348.0,12900950.0,12730565.0,12478372.0,0.0,12031274.0,0.0,12753704.0,13191480.0,12888539.0
Dividend per Share,0.0,1.00633801486,0.0,0.971168789895,1.99079930859,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gross Margin,0.246116834372,0.259118439302,0.266537450127,0.279348106991,0.266775042576,0.259758282683,0.0,0.2724,0.0,0.2833,0.2851,0.2595
EBITDA Margin,0.0348486663472,0.0109083898745,0.0322134566558,0.0501679803592,0.0604892398204,0.0214664652356,0.0,0.046,0.0,0.056,0.061,0.077
EBIT Margin,0.0270274317202,0.0014994350343,0.0233213184621,0.0422696730844,0.0542808484285,0.014960943447,0.0,0.0368,0.0,0.0484,0.052,0.0675
Profit Margin,0.013551149976,0.0107638014962,0.00996327529924,0.0323846750226,0.0351654022811,0.0116525547787,0.0,0.022,0.0,0.03,0.036,0.04
Free Cash Flow margin,-0.00789610285897,0.0215865093688,0.0611454932898,0.0521762070896,0.0107859833824,-0.0304371757486,0.0,0.0209,0.0,0.0431,0.0817,0.0908
EBITDA,6982000.0,2037000.0,5684000.0,9318000.0,11721000.0,3666000.0,0.0,6691000.0,0.0,8116000.0,9809000.0,13211000.0
EBIT,5415000.0,280000.0,4115000.0,7851000.0,10518000.0,2555000.0,0.0,5370000.0,0.0,6967000.0,8426000.0,11586000.0
Consolidated Income,2715000.0,2010000.0,1758000.0,6015000.0,6814000.0,1990000.0,0.0,3227000.0,0.0,4278000.0,5795000.0,6922000.0
Earnings Before Tax Margin,0.0195056700208,-0.00131200565501,0.0187137286906,0.0385170349313,0.0547091913093,0.0151483212123,0.0,0.0366,0.0,0.0482,0.0516,0.0671
Net Profit Margin,0.013551149976,0.0107638014962,0.00996327529924,0.0323846750226,0.0351654022811,0.0116525547787,0.0,0.0221,0.0,0.0297,0.0358,0.0403
