Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,6325780000.0,6170994000.0,6273573000.0,6242000000.0,6318533000.0,6243044000.0,6246884000.0,6161352000.0
Revenue Growth,0.0250828310641689,-0.0163509693758246,0.00505815443768023,-0.0121124634468159,0.0120916975757339,-0.000614706468056714,0.0138820181025204,0.0
Cost of Revenue,0.0,0.0,0.0,2473000000.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,3094000000.0,0.0,0.0,0.0,0.0
R&D Expenses,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
SG&A Expense,3793006000.0,3703292000.0,3451798000.0,2017000000.0,3374416000.0,3299722000.0,3346894000.0,3234516000.0
Operating Expenses,3793006000.0,3703292000.0,3451798000.0,,3374416000.0,3299722000.0,3346894000.0,3234516000.0
Operating Income,980518000.0,969938000.0,1504691000.0,1077000000.0,1081586000.0,1000782000.0,1070050000.0,1054724000.0
Interest Expense,46351000.0,-457406000.0,-50474000.0,,58489000.0,-121817000.0,-308279000.0,-125978000.0
Earnings before Tax,-155559000.0,-851297000.0,-346792000.0,-650000000.0,-735272000.0,-728700000.0,-732758000.0,-428072000.0
Income Tax Expense,46351000.0,-457406000.0,-50474000.0,-87000000.0,58489000.0,-121817000.0,-308279000.0,-125978000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Net Income,-201910000.0,-393891000.0,-296318000.0,,-793761000.0,-606883000.0,-424479000.0,-302094000.0
Preferred Dividends,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Net Income Com,-201910000.0,-393891000.0,-296318000.0,-755000000.0,-793761000.0,-606883000.0,-424479000.0,-302094000.0
EPS,-2.36,-4.64,-3.5,-8.95,-9.46,-7.31,-5.23,-3.7
EPS Diluted,-2.36,-4.64,-3.5,-8.95,-9.46,-7.31,-5.23,-3.7
Weighted Average Shs Out,85412000.0,84967000.0,84569000.0,90000000.0,83941000.0,83364000.0,82745000.0,82487000.0
Weighted Average Shs Out (Dil),85412000.0,84967000.0,84569000.0,,83941000.0,83364000.0,82745000.0,82487000.0
Dividend per Share,0.110300660329,0.547000600233,1.05985644858,,0.476846832895,1.10223837628,2.95768928636,0.0
Gross Margin,0.0,0.0,0.0,0.4957,0.0,0.0,0.0,0.0
EBITDA Margin,0.242503216995,0.263929441513,0.35225046397,,0.297883227009,0.297283184293,0.31430582031,0.325588279975
EBIT Margin,0.15500349364,0.157176947506,0.239845937873,,0.171176758909,0.160303531418,0.171293400038,0.17118385705
Profit Margin,-0.0319185934383,-0.0638294252109,-0.0472327332447,,-0.125624254871,-0.097209470252,-0.06795051741,-0.0490304725327
Free Cash Flow margin,0.105970805181,-0.128942922323,-0.0523942257466,,-0.0115609113698,-0.017884544783,0.0758573394351,0.00189520092343
EBITDA,1534022000.0,1628707000.0,2209869000.0,,1882185000.0,1855952000.0,1963432000.0,2006064000.0
EBIT,980518000.0,969938000.0,1504691000.0,,1081586000.0,1000782000.0,1070050000.0,1054724000.0
Consolidated Income,-201910000.0,-393891000.0,-296318000.0,,-793761000.0,-606883000.0,-424479000.0,-302094000.0
Earnings Before Tax Margin,-0.0245912757004,-0.137951357593,-0.0552782282122,-0.1041,-0.116367517587,-0.116721906813,-0.117299760969,-0.0694769589532
Net Profit Margin,-0.0319185934383,-0.0638294252109,-0.0472327332447,,-0.125624254871,-0.097209470252,-0.06795051741,-0.0490304725327
