Date,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31
Revenue,906766000.0,785561000.0,650752000.0,520548000.0,398331000.0,314596000.0,271142000.0
Revenue Growth,0.154291009864288,0.20715879474823,0.250128710512767,0.306822717789979,0.266166766265305,0.160262888080784,
Cost of Revenue,567874000.0,474980000.0,379331000.0,293960000.0,229537000.0,185557000.0,157004000.0
Gross Profit,338892000.0,310581000.0,271421000.0,226588000.0,168794000.0,129039000.0,114138000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,241239000.0,213723000.0,171707000.0,128952000.0,95946000.0,76911000.0,64720000.0
Operating Expenses,292153000.0,253857000.0,195521000.0,145786000.0,108890000.0,85892000.0,72462000.0
Operating Income,46739000.0,56724000.0,75900000.0,80802000.0,59904000.0,43147000.0,41676000.0
Interest Expense,0.0,0.0,0.0,543000.0,1508000.0,1277000.0,2151000.0
Earnings before Tax,62786000.0,70503000.0,82359000.0,72977000.0,55936000.0,41182000.0,39460000.0
Income Tax Expense,5773000.0,7865000.0,12108000.0,9828000.0,4706000.0,3645000.0,3210000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,-62000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,-80000.0
Net Income,57013000.0,62638000.0,70251000.0,63149000.0,51230000.0,37537000.0,36250000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,57013000.0,62638000.0,70251000.0,63149000.0,51230000.0,37537000.0,36250000.0
EPS,1.69,1.88,2.13,1.93,1.59,1.27,1.23
EPS Diluted,1.66,1.84,2.06,1.91,1.59,1.24,1.22
Weighted Average Shs Out,,,,,,,
Weighted Average Shs Out (Dil),33703069.0,33280771.0,32949807.0,32790711.0,32129355.0,29662696.0,29286348.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.3737,0.3954,0.4171,0.4353,0.4238,0.4102,0.421
EBITDA Margin,0.116,0.134,0.163,0.174,0.177,0.164,0.182
EBIT Margin,0.0692,0.0897,0.1266,0.1412,0.1442,0.135,0.1535
Profit Margin,0.063,0.08,0.108,0.121,0.129,0.119,0.134
Free Cash Flow margin,0.06,0.1304,0.1249,0.1193,0.0933,0.0845,0.0696
EBITDA,105459000.0,105350000.0,106173000.0,90354000.0,70388000.0,51440000.0,49353000.0
EBIT,62786000.0,70503000.0,82359000.0,73520000.0,57444000.0,42459000.0,41611000.0
Consolidated Income,57013000.0,62638000.0,70251000.0,63149000.0,51230000.0,37537000.0,36188000.0
Earnings Before Tax Margin,0.0692,0.0897,0.1266,0.1402,0.1404,0.1309,0.1455
Net Profit Margin,0.0629,0.0797,0.108,0.1213,0.1286,0.1193,0.1337
