Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,123922000.0,37376000.0,24996000.0,2060000.0
Stock-based compensation,11030000.0,379000.0,0.0,0.0
Operating Cash Flow,268296000.0,60275000.0,36140000.0,4637000.0
Capital Expenditure,-689092000.0,-209720000.0,-241109000.0,-65991000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,-689092000.0,-212521000.0,-241109000.0,-66181000.0
Issuance (repayment) of debt,429300000.0,65339000.0,20000000.0,0.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,426208000.0,146864000.0,189008000.0,82775000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,5412000.0,-5382000.0,-15961000.0,21231000.0
Free Cash Flow,-420796000.0,-149445000.0,-204969000.0,-61354000.0
Net Cash/Marketcap,-0.3972,-0.0136,-0.0136,-0.0136
