Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,1360856000.0,1215294000.0,1029253000.0,1850623000.0,2101663000.0,2409803000.0
Revenue Growth,0.119775132601659,0.180753420198921,-0.443834319577785,-0.119448265492612,-0.127869373554602,
Cost of Revenue,977428000.0,656553000.0,143670000.0,1115752000.0,1543877000.0,1852967000.0
Gross Profit,383428000.0,558741000.0,885583000.0,734871000.0,557786000.0,556836000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,178401000.0,176318000.0,165985000.0,223007000.0,263170000.0,264890000.0
Operating Expenses,178401000.0,176318000.0,165985000.0,223007000.0,443310000.0,413480000.0
Operating Income,39825000.0,16839000.0,-69606000.0,10058000.0,114476000.0,143356000.0
Interest Expense,29217000.0,34826000.0,34181000.0,7271000.0,1878000.0,3551000.0
Earnings before Tax,39825000.0,16839000.0,-69606000.0,10058000.0,194334000.0,224954000.0
Income Tax Expense,39433000.0,22695000.0,124760000.0,39542000.0,79042000.0,101237000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,-67183000.0,-66149000.0
Net Income,24854000.0,33880000.0,-227937000.0,26648000.0,115292000.0,123717000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,24854000.0,33880000.0,-227937000.0,26648000.0,115292000.0,123717000.0
EPS,0.68,0.97,-6.59,0.78,3.36,3.61
EPS Diluted,0.68,0.97,-6.59,0.78,3.36,3.61
Weighted Average Shs Out,35433000.0,34959000.0,34568000.0,34288000.0,,
Weighted Average Shs Out (Dil),35489000.0,34959000.0,34568000.0,34288000.0,34286000.0,34286000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.281755013021,0.459757885746,0.86041332889,0.397093843533,0.2654,0.2311
EBITDA Margin,0.122785952371,0.106457367518,0.0708785886463,0.0912930402356,0.174,0.153
EBIT Margin,0.0292646687085,0.013855906472,-0.0676276872645,0.00543492650853,0.0934,0.0948
Profit Margin,0.0182635047353,0.0278780278682,-0.22145866954,0.0143994752038,0.055,0.051
Free Cash Flow margin,-0.042479145479,0.0139497109341,0.183787659594,-0.015358071309,0.0031,0.038
EBITDA,167094000.0,129377000.0,72952000.0,168949000.0,366300000.0,368922000.0
EBIT,39825000.0,16839000.0,-69606000.0,10058000.0,196212000.0,228505000.0
Consolidated Income,24854000.0,33880000.0,-227937000.0,26648000.0,115292000.0,123717000.0
Earnings Before Tax Margin,0.0292646687085,0.013855906472,-0.0676276872645,0.00543492650853,0.0925,0.0933
Net Profit Margin,0.0182635047353,0.0278780278682,-0.22145866954,0.0143994752038,0.0549,0.0513
