Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,27281609.1954,2412965.1861,6646315.7895,8210640.608,4094430.9927,6997248.9684,1547493.4037
Revenue Growth,10.3062589350882,-0.636946954896116,-0.190524088580349,1.00531908405315,-0.414851320684644,3.52166642627997,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,27281609.1954,2412965.1861,6646315.7895,8210640.608,4094430.9927,6997248.9684,1547493.4037
R&D Expenses,40400000.0,25797118.8475,31768421.0526,23895765.4723,11616222.7603,19744154.0578,11511873.3509
SG&A Expense,11078160.9195,9587034.8139,8761052.6316,8195439.7394,2840193.7046,9691884.4567,4023746.7018
Operating Expenses,51478160.9195,35384153.6615,40529473.6842,32091205.2117,14456416.4649,29436038.5144,15535620.0528
Operating Income,-24196551.7241,-32971188.4754,-33883157.8947,-23880564.6037,-10361985.4722,-22438789.5461,-13988126.6491
Interest Expense,-68965.5172,3581032.413,242105.2632,-1198697.0684,-9386198.5472,14301237.9642,5179419.5251
Earnings before Tax,-22386206.8966,-36306122.449,-33972631.5789,-21975027.1444,-514527.845,-35900962.8611,-18895778.3641
Income Tax Expense,1149.4253,-24009.6038,-61052.6316,0.0,-200968.523,-1375.5158,-11873.3509
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-22387356.3218,-36282112.8451,-33911578.9474,-21975027.1444,-313559.322,-35899587.3453,-18883905.0132
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-22387356.3218,-36282112.8451,-33911578.9474,-21975027.1444,-313559.322,-35899587.3453,-18883905.0132
EPS,-0.3678,-0.8283,-1.0211,-0.7709,-0.0121,-2.4209,-1.2797
EPS Diluted,-0.3678,-0.8283,-1.0211,-0.7709,-0.0121,-2.4209,-1.2797
Weighted Average Shs Out,53783163.2184,39931266.5066,35009898.9474,26041441.911,29036523.0024,,
Weighted Average Shs Out (Dil),69556789.6552,52516294.1176,35010005.2632,26041441.911,29036523.0024,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,-0.9264,-16.072,-5.2811,-3.0163,-2.77,-4.1307,-11.2348
EBIT Margin,-0.8231,-13.5622,-5.0751,-2.8224,-2.4181,-3.0869,-8.8636
Profit Margin,-0.9437,-18.0504,-5.3705,-2.9055,-0.0932,-7.0578,-16.0989
Free Cash Flow margin,2.0591,-12.8836,-5.0505,-2.4121,-3.1342,-1.1411,-7.3956
EBITDA,-21991954.023,-32303721.4886,-33342105.2632,-22808903.3659,-9366828.0872,-21012379.6424,-13178100.2639
EBIT,-22455172.4138,-32725090.036,-33730526.3158,-23173724.2128,-9900726.3923,-21599724.8968,-13716358.8391
Consolidated Income,-22387356.3218,-36282112.8451,-33911578.9474,-21975027.1444,-313559.322,-35899587.3453,-18883905.0132
Earnings Before Tax Margin,-0.8206,-15.0463,-5.1115,-2.6764,-0.1257,-5.1307,-12.2106
Net Profit Margin,-0.8206,-15.0363,-5.1023,-2.6764,-0.0766,-5.1305,-12.2029
