Date,2018-12-31,2017-12-31,2016-12-31
Revenue,92217655.5716,25024334.9456,1775665.9467
Revenue Growth,2.68511913591592,13.0929294680155,
Cost of Revenue,25286685.9624,8719921.4027,3960115.1908
Gross Profit,66930969.6093,16304413.5429,-2184449.2441
R&D Expenses,22453545.5861,8035368.8029,4321526.2779
SG&A Expense,111553835.0217,45777206.7715,5369042.4766
Operating Expenses,134007380.6078,53812575.5744,9690568.7545
Operating Income,-67076410.9986,-37508162.0314,-11875017.9986
Interest Expense,0.0,0.0,0.0
Earnings before Tax,-67135455.8611,-35845525.9976,-12839308.8553
Income Tax Expense,3496382.055,847339.7823,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-70631837.9161,-36692865.7799,-12839308.8553
Preferred Dividends,4054558.6107,4053355.5018,2181281.4975
Net Income Com,-74686396.5268,-40746221.2817,-15020590.3528
EPS,-2.7742,-2.0541,-0.7603
EPS Diluted,-2.7742,-2.0541,-0.7603
Weighted Average Shs Out,6939541.3893,28277000.0,28277000.0
Weighted Average Shs Out (Dil),3896054.2692,2997964.7823,2846794.8164
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.7258,0.6515,-1.2302
EBITDA Margin,-0.1041,-0.2155,-1.0347
EBIT Margin,-0.728,-1.4324,-7.2307
Profit Margin,-0.1172,-0.2461,-1.218
Free Cash Flow margin,-0.242,-0.4278,-3.2301
EBITDA,-66280028.9436,-35690296.2515,-12760115.1908
EBIT,-67135455.8611,-35845525.9976,-12839308.8553
Consolidated Income,-70631837.9161,-36692865.7799,-12839308.8553
Earnings Before Tax Margin,-0.728,-1.4324,-7.2307
Net Profit Margin,-0.7659,-1.4663,-7.2307
