Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30
Depreciation & Amortization,0.0,0.0,0.0,0.0,0.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,4124647.8873,-7254814.8148,-6387692.3077,-15046909.9032,-7466872.1109,-8729755.1789
Capital Expenditure,-401408.4507,-60000.0,-131538.4615,-254653.7602,-389060.0924,-30131.8267
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,-100769.2308,0.0,0.0,0.0
Investing Cash flow,-401408.4507,-108888.8889,-232307.6923,-254653.7602,-389060.0924,-30131.8267
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,0.0,6533333.3333,6209230.7692,14491437.0812,296610.1695,36794726.9303
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,0.0,6301481.4815,6106923.0769,13037974.6835,40061.6333,36794726.9303
Effect of forex changes on cash,731690.1408,106666.6667,-144615.3846,-384959.0469,441448.3821,-941.6196
Net cash flow / Change in cash,3723239.4366,-1062222.2222,-513076.9231,-2263588.9799,-7815870.5701,28034839.9247
Free Cash Flow,3723239.4366,-7314814.8148,-6519230.7692,-15301563.6634,-7855932.2034,-8759887.0056
Net Cash/Marketcap,2.4093,0.4509,0.3153,0.0315,0.0315,0.0315
