Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31,2010-12-31
Revenue,0.0,000000.0,0.0,56000000.0,0.0,80000000.0,0.0,65000000.0,0.0,-7000000.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0
Cost of Revenue,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Gross Profit,0.0,000000.0,0.0,56000000.0,0.0,80000000.0,0.0,65000000.0,0.0,-7000000.0,0.0,0.0,0.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
SG&A Expense,3298000.0,,3046000.0,,3338000.0,,3396000.0,,3105000.0,,3337000.0,3298000.0,3184000.0
Operating Expenses,3298000.0,3000000.0,3046000.0,3000000.0,3338000.0,3000000.0,3396000.0,3000000.0,3105000.0,3000000.0,3337000.0,3298000.0,3184000.0
Operating Income,88613000.0,-3000000.0,55002000.0,53000000.0,73109000.0,76000000.0,59641000.0,62000000.0,-10242000.0,-10000000.0,1262000.0,69235000.0,72463000.0
Interest Expense,0.0,2000000.0,0.0,000000.0,0.0,1000000.0,0.0,000000.0,0.0,000000.0,0.0,0.0,0.0
Earnings before Tax,88613000.0,,55002000.0,,73109000.0,,59641000.0,,-10242000.0,,1262000.0,69235000.0,72044000.0
Income Tax Expense,1838000.0,2000000.0,-66000.0,-0000000.0,901000.0,1000000.0,-1786000.0,-2000000.0,792000.0,1000000.0,-866000.0,-401000.0,-419000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,86775000.0,87000000.0,55068000.0,55000000.0,72208000.0,72000000.0,61427000.0,61000000.0,-11034000.0,-11000000.0,2128000.0,69636000.0,72463000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income Com,86775000.0,87000000.0,55068000.0,55000000.0,72208000.0,72000000.0,61427000.0,61000000.0,-11034000.0,-11000000.0,2128000.0,69636000.0,72463000.0
EPS,2.01,2.01,1.28,1.28,1.68,1.68,1.44,1.44,-0.26,-0.26,0.05,1.64,1.7
EPS Diluted,2.01,2.01,1.28,1.28,1.68,1.68,1.44,1.44,-0.26,-0.26,0.05,1.64,1.7
Weighted Average Shs Out,42954230.0,43000000.0,42932320.0,43000000.0,42914297.0,43000000.0,42719217.0,43000000.0,42619722.0,43000000.0,42576858.0,42546096.0,42517525.0
Weighted Average Shs Out (Dil),42954230.0,43000000.0,42932320.0,43000000.0,42914297.0,43000000.0,42742202.0,43000000.0,42619722.0,43000000.0,42584667.0,42572617.0,42526187.0
Dividend per Share,2.17985516211,,2.17994275641,,2.18032232941,,2.17812830514,,2.18002360503,,2.07457299126,1.94881136858,1.82449933731
Gross Margin,0.0,,0.0,1,0.0,1,0.0,1,0.0,,0.0,0.0,0.0
EBITDA Margin,0.0,,0.0,0.94642857142857,0.0,0.925,0.0,0.95384615384615,0.0,,0.0,0.0,0.0
EBIT Margin,0.0,,0.0,0.98214285714286,0.0,0.925,0.0,0.90769230769231,0.0,,0.0,0.0,0.0
Profit Margin,0.0,,0.0,0.98214285714286,0.0,0.9,0.0,0.93846153846154,0.0,,0.0,0.0,0.0
Free Cash Flow margin,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
EBITDA,88795000.0,90000000.0,55171000.0,53000000.0,73109000.0,74000000.0,59641000.0,62000000.0,-10242000.0,-10000000.0,1262000.0,69235000.0,72463000.0
EBIT,88613000.0,91000000,55002000.0,55000000,73109000.0,74000000,59641000.0,59000000,-10242000.0,-10000000,1262000.0,69235000.0,72463000.0
Consolidated Income,86775000.0,87000000.0,55068000.0,55000000.0,72208000.0,72000000.0,61427000.0,61000000.0,-11034000.0,-11000000.0,2128000.0,69636000.0,72463000.0
Earnings Before Tax Margin,0.0,,0.0,0,0.0,0,0.0,0,0.0,,0.0,0.0,0.0
Net Profit Margin,0.0,,0.0,0.98214285714286,0.0,0.9,0.0,0.93846153846154,0.0,,0.0,0.0,0.0
