Date,2018-12-31,2017-12-31,2016-12-31,2016-01-01,2015-12-31,2014-05-31,2013-05-31,2012-05-31
Revenue,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,18733000.0,6274000.0,7834000.0,,4865000.0,3015000.0,3317000.0,2170000.0
SG&A Expense,10374000.0,5552000.0,6439000.0,,7992000.0,7317000.0,2272000.0,2430000.0
Operating Expenses,29107000.0,11826000.0,14273000.0,4600000.0,12857000.0,12857000.0,10332000.0,5589000.0
Operating Income,-28868000.0,-11826000.0,-14273000.0,-4600000.0,-12857000.0,-12857000.0,-10332000.0,-5589000.0
Interest Expense,0.0,0.0,46000.0,20000.0,-34000.0,34000.0,297000.0,6000.0
Earnings before Tax,-21807000.0,-11643000.0,-14240000.0,,-11711000.0,-10553000.0,-5565000.0,-4614000.0
Income Tax Expense,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Net Income,-28868000.0,-11643000.0,-14240000.0,,-11711000.0,-10553000.0,-5565000.0,-4614000.0
Preferred Dividends,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Net Income Com,-28868000.0,-11643000.0,-14240000.0,,-11711000.0,-10553000.0,-5565000.0,-4614000.0
EPS,-0.86,-0.52,-1.12,,-0.98,-2.02,-1.58,-2.761
EPS Diluted,-0.86,-0.52,-1.12,,-0.98,-2.02,-1.58,-2.761
Weighted Average Shs Out,33391000.0,15721388.0,12047452.0,,11699873.0,3519515.0,3519515.0,
Weighted Average Shs Out (Dil),33391000.0,22313000.0,12743000.0,,11906000.0,5216000.0,3521000.0,1687658.0
Dividend per Share,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
EBITDA Margin,0.0,,,,,,,
EBIT Margin,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Profit Margin,0.0,,,,,,,
Free Cash Flow margin,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
EBITDA,-28781000.0,-11559000.0,-14078000.0,,-11602000.0,-10235000.0,-5521000.0,-4550000.0
EBIT,-28868000.0,-11643000.0,-14194000.0,-4594000.0,-12857000.0,-11677000.0,-10256000.0,-5559000.0
Consolidated Income,-28868000.0,-11643000.0,-14240000.0,,-11711000.0,-10553000.0,-5565000.0,-4614000.0
Earnings Before Tax Margin,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
