Date,2018-12-31,2017-12-31,2016-12-31
Revenue,3214.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,4669747.0,3965276.0,4146777.0
SG&A Expense,3412414.0,3093257.0,3088691.0
Operating Expenses,8202649.0,7188608.0,7317991.0
Operating Income,-8202649.0,-7188608.0,-7317991.0
Interest Expense,1115501.0,295830.0,0.0
Earnings before Tax,-9314936.0,-7480624.0,-7301259.0
Income Tax Expense,0.0,0.0,2312.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-9314936.0,-7480624.0,-7303571.0
Preferred Dividends,1280000.0,1280000.0,0.0
Net Income Com,-9314936.0,-8760624.0,-7303571.0
EPS,-5.64,-5.15,-4.8
EPS Diluted,-5.64,-5.15,-4.8
Weighted Average Shs Out,1877775.0,15598000.0,15598000.0
Weighted Average Shs Out (Dil),1877775.0,1700275.0,1522619.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,-2479.97013068,,
EBIT Margin,-2552.1621033,0.0,0.0
Profit Margin,-2898.23771002,,
Free Cash Flow margin,-1436.6219664,0.0,0.0
EBITDA,-7970624.0,-7054719.0,-7218736.0
EBIT,-8202649.0,-7184794.0,-7301259.0
Consolidated Income,-9314936.0,-7480624.0,-7303571.0
Earnings Before Tax Margin,-2898.23771002,0.0,0.0
Net Profit Margin,-2898.23771002,0.0,0.0
