Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,5336436.1702,5131624.424,985721.703,1362634.5464
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,5336436.1702,5131624.424,985721.703,1362634.5464
Receivables,532180.8511,128456.2212,99948.0789,468733.9826
Inventories,811702.1277,201612.9032,126427.8297,0.0
Total current assets,7150797.8723,6455645.1613,2094755.9709,2193234.2389
Property Plant & Equipment Net,1402659.5745,1031682.0276,1040498.4424,669400.3075
Goodwill and Intangible Assets,338563.8298,418778.8018,423416.4071,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,
Total non-current assets,1913563.8298,1621831.7972,1652128.7643,
Total assets,9064361.7021,8077476.9585,3746884.7352,3467196.3096
Payables,2238563.8298,1434043.7788,1421339.5639,639671.9631
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,2238563.8298,1416474.6544,1766874.351,961045.6176
Long-term debt,0.0,3640264.977,0.0,0.0
Total debt,0.0,3640264.977,0.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,2058244.6809,4044930.8756,640446.5213,
Total liabilities,4296808.5106,5461405.53,2407320.8723,961045.6176
Other comprehensive income,0.0,0.0,0.0,
Retained earnings (deficit),-49111702.1277,-50225230.4147,-40994548.2866,-34236289.0825
Total shareholders equity,4767553.1915,2616071.4286,1339563.8629,2506150.692
Investments,0.0,0.0,0.0,0.0
Net Debt,-5336436.1702,,,
Other Assets,483816.2094,,,
Other Liabilities,0.0,-17569.1244,345534.7871,321373.6545
