Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2015-06-30
Depreciation & Amortization,194074.0741,198743.1265,0.0,0.0,
Stock-based compensation,784444.4444,1443833.4643,1585565.4762,213377.2071,
Operating Cash Flow,-13217777.7778,-32456402.1995,-3770089.2857,-1984700.3745,-2199105.939
Capital Expenditure,-1107407.4074,-1152395.9152,-11666666.6667,-5185471.0458,-1693287.3194
Acquisitions and disposals,0.0,0.0,-348214.2857,0.0,
Investment purchases and sales,0.0,0.0,0.0,-401284.1091,
Investing Cash flow,-1065185.1852,-963079.3401,-12084077.381,-5726694.0363,-2067345.1043
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,13658518.5185,33439120.1885,15014136.9048,4067801.7862,5770898.0738
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,13658518.5185,33439120.1885,15002976.1905,4067801.7862,5770898.0738
Effect of forex changes on cash,16296.2963,-6284.3676,0.0,-8215.8909,
Net cash flow / Change in cash,-608148.1481,13354.2812,-851190.4762,1496231.1396,
Free Cash Flow,-14325185.1852,-33608798.1147,-15436755.9524,-3892393.2584,
Net Cash/Marketcap,,,,,
