Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,6000000.0,14000000.0,7000000.0,000000.0,000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,000000.0,65000000.0,68000000.0,000000.0,000000.0
Inventories,,,,,
Total current assets,24000000.0,2270000000.0,1905000000.0,000000.0,000000.0
Property Plant & Equipment Net,000000.0,2196000000.0,1894000000.0,000000.0,000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,24000000.0,68000000.0,000000.0,000000.0,000000.0
Tax assets,,,,,
Total non-current assets,000000.0,1045000000.0,799000000.0,000000.0,000000.0
Total assets,30000000.0,2350000000.0,1980000000.0,000000.0,000000.0
Payables,0000000.0,20000000.0,13000000.0,000000.0,000000.0
Short-term debt,,,,,
Total current liabilities,14000000.0,82000000.0,99000000.0,000000.0,000000.0
Long-term debt,000000.0,850000000.0,620000000.0,000000.0,000000.0
Total debt,000000.0,850000000.0,620000000.0,000000.0,000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,000000.0,1045000000.0,799000000.0,000000.0,000000.0
Total liabilities,14000000.0,1127000000.0,897000000.0,000000.0,000000.0
Other comprehensive income,16000000.0,1215000000.0,1082000000.0,000000.0,000000.0
Retained earnings (deficit),,,,,
Total shareholders equity,16000000.0,1223000000.0,1083000000.0,000000.0,000000.0
Investments,24000000.0,68000000.0,000000.0,000000.0,000000.0
Net Debt,-6000000,836000000,613000000,0,0
Other Assets,0,6000000,11000000,0,0
Other Liabilities,0,195000000,179000000,0,0
