Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,0.0,0.0,-613000.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,-1,0.0,0.0,0.0,0.0,0.0
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,-613000.0,0.0,0.0,0.0,0.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,7927000.0,7259000.0,4939000.0,11609000.0,9127000.0,6446000.0,0.0
Operating Expenses,7927000.0,7259000.0,21246000.0,11609000.0,18760000.0,14260000.0,0.0
Operating Income,27118000.0,88584000.0,-21859000.0,-9484000.0,100713000.0,-27855000.0,57277000.0
Interest Expense,709000.0,3487000.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,27118000.0,88584000.0,-21859000.0,-9484000.0,100713000.0,-27855000.0,57277000.0
Income Tax Expense,709000.0,3487000.0,3156000.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,26409000.0,85097000.0,-25015000.0,-9484000.0,100713000.0,-27855000.0,57277000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,26409000.0,85097000.0,-25015000.0,-9484000.0,100713000.0,-27855000.0,57277000.0
EPS,0.61,2.03,-0.61,-0.25,2.67,-1.19,0.0
EPS Diluted,0.61,2.03,-0.61,-0.25,2.67,-1.19,0.0
Weighted Average Shs Out,0.0,0.0,41919801.0,0.0,0.0,0.0,0.0
Weighted Average Shs Out (Dil),0.0,0.0,41919801.0,0.0,0.0,0.0,0.0
Dividend per Share,0.0,0.0,1.38,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,1.0,0.0,0.0,0.0,0.0
EBITDA Margin,0.0,0.0,35.659,0.0,0.0,0.0,0.0
EBIT Margin,0.0,0.0,35.6591,0.0,0.0,0.0,0.0
Profit Margin,0.0,0.0,40.808,0.0,0.0,0.0,0.0
Free Cash Flow margin,0.0,0.0,-18.8352,0.0,0.0,0.0,0.0
EBITDA,23061000.0,90983000.0,-21859000.0,-12834000.0,92274000.0,-27855000.0,57277000.0
EBIT,27118000.0,88584000.0,-21859000.0,-9484000.0,100713000.0,-27855000.0,57277000.0
Consolidated Income,26409000.0,85097000.0,-25015000.0,-9484000.0,100713000.0,-27855000.0,57277000.0
Earnings Before Tax Margin,0.0,0.0,35.6591,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,40.8075,0.0,0.0,0.0,0.0
