Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,0.0,0.0,0.0,0.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,-11473000.0,-4791000.0,-2310000.0,-157000.0,-268000.0
Capital Expenditure,-733000.0,-271000.0,-73000.0,0.0,0.0
Acquisitions and disposals,-5065000.0,0.0,-1422000.0,0.0,0.0
Investment purchases and sales,-337000.0,-11779000.0,-262000.0,0.0,0.0
Investing Cash flow,-6135000.0,-12050000.0,-1757000.0,0.0,0.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,11367000.0,23395000.0,6256000.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,11367000.0,23395000.0,7501000.0,157000.0,268000.0
Effect of forex changes on cash,-237000.0,-282000.0,-70000.0,0.0,0.0
Net cash flow / Change in cash,-6478000.0,6272000.0,3364000.0,0.0,0.0
Free Cash Flow,-12206000.0,-5062000.0,-2383000.0,-157000.0,-268000.0
Net Cash/Marketcap,,,,,
