Date,2018-12-31,2017-12-31,2017-04-30,2016-12-31,2016-04-30,2015-12-31,2015-04-30,2014-04-30,2013-04-30,2012-04-30,2011-04-30,2010-04-30
Revenue,6077667.0,,16736991.0,,14555102.0,,24417686.0,21264288.0,42328675.0,0.0,84091722.0,105769432.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.148295489602097,-0.497638704731485,0.0,-1,-0.204952504613998,-0.0124
Cost of Revenue,7863673.0,,13009355.0,,11635102.0,,20619634.0,19272561.0,33216988.0,0.0,69356446.0,77930126.0
Gross Profit,-1786006.0,1958072.0,3727636.0,14735276.0,2920000.0,27839306.0,3798052.0,1991727.0,9111687.0,0.0,3026055.0,7218044.0
R&D Expenses,322269.0,,0.0,,0.0,,0.0,269000.0,0.0,0.0,0.0,0.0
SG&A Expense,11350406.0,,6272138.0,,6951637.0,,4867056.0,5988117.0,11562370.0,0.0,21276902.0,23454081.0
Operating Expenses,12027332.0,15897968.0,6272138.0,52747290.0,6951637.0,26183963.0,4867056.0,5988117.0,11562370.0,0.0,6958356.0,7490686.0
Operating Income,-13813338.0,-13939896.0,-2544502.0,-38012014.0,-4031637.0,1655343.0,-1069004.0,-3996390.0,-2450683.0,0.0,-3932301.0,-272642.0
Interest Expense,0.0,845502.0,6621.0,655845.0,3196.0,397765.0,2838739.0,5042189.0,2124833.0,0.0,4795178.0,2091771.0
Earnings before Tax,0.0,,-1215699.0,,-3629549.0,,-6928103.0,-11160038.0,-7224144.0,0.0,-43268851.0,1430627.0
Income Tax Expense,0.0,,3130.0,,1706.0,,69679.0,-182942.0,758144.0,0.0,-6437430.0,576226.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-174491.0,-282292.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,4604939.0,0.0
Net Income,-18749163.0,,-1218829.0,,-2782779.0,,-8820021.0,-11058939.0,-6910727.0,0.0,-36831421.0,854401.0
Preferred Dividends,0.0,,0.0,,4742768.0,,2508518.0,109027.0,0.0,0.0,0.0,0.0
Net Income Com,-18749163.0,,-1218829.0,,-2782779.0,,-8820021.0,-11058939.0,-6910727.0,0.0,-36831421.0,854401.0
EPS,-14.89,,-0.76,,-3.61,,-16.84,-1.99,-6.95,0.0,-19588.819,443.52
EPS Diluted,-14.89,,-0.76,,-3.61,,-16.84,-1.99,-6.95,0.0,-19588.819,443.52
Weighted Average Shs Out,1352826.0,,2967984.0,,2290050.0,,672723.0,5597821.0,993538.0,0.0,1882.0,1882.0
Weighted Average Shs Out (Dil),1352826.0,,2967984.0,,2290050.0,,672723.0,5597821.0,993538.0,0.0,1882.0,1879.0
Dividend per Share,0.0,,0.0,,0.0,,0.217801383333,0.00660846425779,0.0,0.0,0.0,0.0
Gross Margin,-0.293863747389,,0.222718408584,,0.200616938308,,0.155545124137,0.0936653510336,0.215260387905,0.0,0.1752,0.2632
EBITDA Margin,-2.18466789971,,-0.145130507628,,-0.272543538341,,-0.00636342035031,0.062815599563,0.0183858814385,0.0,-0.474,0.043
EBIT Margin,-2.27280270538,,-0.152028641229,,-0.276991325791,,-0.0437799060894,-0.187939045972,-0.0578965205029,0.0,-0.5067,0.0173
Profit Margin,-3.08492765398,,-0.072822468507,,-0.191189247592,,-0.361214449232,-0.520070975337,-0.163263485096,0.0,-0.438,0.008
Free Cash Flow margin,-1.73155406507,,-0.0863090623637,,-0.193860819388,,-0.0375678923875,-0.0679341344512,-0.0751633496678,0.0,-0.0129,0.0081
EBITDA,-13277684.0,,-2429048.0,,-3966899.0,,-155380.0,1335729.0,778250.0,0.0,-39858045.0,4558274.0
EBIT,-13813338.0,-17825853.0,-2544502.0,-42613006.0,-4031637.0,1828392.0,-1069004.0,-3996390.0,-2450683.0,0.0,-6561604.0,-4602642.0
Consolidated Income,-18749163.0,,-1218829.0,,-2782779.0,,-8820021.0,-11058939.0,-6910727.0,0.0,-37005912.0,572109.0
Earnings Before Tax Margin,0.0,,-0.0726354575921,,-0.249366098568,,-0.283732987639,-0.524825378588,-0.170667851049,0.0,-0.5145,0.0135
Net Profit Margin,-3.08492765398,,-0.072822468507,,-0.191189247592,,-0.361214449232,-0.520070975337,-0.163263485096,0.0,-0.438,0.0081
