Date,2018-12-31,2017-12-31
Revenue,3705700000.0,3590000000.0
Revenue Growth,0.0322284122562674,0.0
Cost of Revenue,2300600000.0,2377500000.0
Gross Profit,1405100000.0,1212500000.0
R&D Expenses,0.0,0.0
SG&A Expense,789000000.0,688400000.0
Operating Expenses,1428700000.0,1360900000.0
Operating Income,-23600000.0,-148400000.0
Interest Expense,443700000.0,381800000.0
Earnings before Tax,-584700000.0,-651200000.0
Income Tax Expense,51100000.0,147500000.0
Net Income - Non-Controlling int,0.0,0.0
Net Income - Discontinued ops,0.0,0.0
Net Income,-345200000.0,-778100000.0
Preferred Dividends,0.0,0.0
Net Income Com,-345200000.0,-778100000.0
EPS,-1.99,-4.53
EPS Diluted,-1.99,-4.53
Weighted Average Shs Out,173313575.0,171850041.0
Weighted Average Shs Out (Dil),173313575.0,171850041.0
Dividend per Share,0.0,0.0
Gross Margin,0.379172625955,0.337743732591
EBITDA Margin,0.217475780554,0.176267409471
EBIT Margin,-0.0063685673422,-0.0413370473538
Profit Margin,-0.0931537901071,-0.216740947075
Free Cash Flow margin,0.0109021237553,-0.018217270195
EBITDA,805900000.0,632800000.0
EBIT,-23600000.0,-148400000.0
Consolidated Income,-345200000.0,-778100000.0
Earnings Before Tax Margin,-0.157783954449,-0.18139275766
Net Profit Margin,-0.0931537901071,-0.216740947075
