Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,,
Gross Profit,0.0,0.0,97437000.0
R&D Expenses,0.0,,
SG&A Expense,1617685.0,9000.0,
Operating Expenses,1617685.0,110719000.0,109154000.0
Operating Income,-1617685.0,-9000.0,40313000.0
Interest Expense,0.0,-600000.0,-600000.0
Earnings before Tax,0.0,-9000.0,
Income Tax Expense,0.0,,
Net Income - Non-Controlling int,0.0,,
Net Income - Discontinued ops,0.0,,
Net Income,4011803.0,,
Preferred Dividends,0.0,,
Net Income Com,4011803.0,-9000.0,
EPS,0.17,0.0,
EPS Diluted,0.17,0.0,
Weighted Average Shs Out,32500000.0,37500000.0,
Weighted Average Shs Out (Dil),32500000.0,,
Dividend per Share,0.0,,
Gross Margin,0.0,0.0,
EBITDA Margin,0.0,,
EBIT Margin,0.0,0.0,
Profit Margin,0.0,,
Free Cash Flow margin,0.0,,
EBITDA,-1617685.0,,
EBIT,-1617685.0,23516000.0,40313000.0
Consolidated Income,4011803.0,,
Earnings Before Tax Margin,0.0,0.0,
Net Profit Margin,0.0,,
