Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,0.0,0.0,60474000.0,42053000.0,37677000.0
Revenue Growth,0.0,-1,0.438042470216156,0.116145128327627,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,60474000.0,42053000.0,37677000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,23254000.0,16821000.0,21605000.0,16795000.0,17274000.0
Operating Expenses,23829000.0,17176000.0,27906000.0,20084000.0,20112000.0
Operating Income,46206000.0,46797000.0,32568000.0,21969000.0,17565000.0
Interest Expense,23645000.0,13938000.0,0.0,0.0,0.0
Earnings before Tax,46206000.0,46797000.0,32568000.0,21969000.0,17565000.0
Income Tax Expense,10101000.0,21269000.0,13489000.0,8996000.0,7137000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,36105000.0,25528000.0,19079000.0,12973000.0,10428000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,36105000.0,25528000.0,19079000.0,12973000.0,10428000.0
EPS,2.11,1.81,1.49,1.02,0.82
EPS Diluted,2.01,1.68,1.39,0.96,0.79
Weighted Average Shs Out,17151222.0,14078281.0,15385559.0,16000000.0,
Weighted Average Shs Out (Dil),17967653.0,15238365.0,12800990.0,12761832.0,
Dividend per Share,0.320186504047,0.335862804179,0.0,0.0,0.0
Gross Margin,0.0,0.0,1.0,1.0,1.0
EBITDA Margin,0.0,0.0,0.561,0.547,0.491
EBIT Margin,0.0,0.0,0.5385,0.5224,0.4662
Profit Margin,0.0,0.0,0.315,0.308,0.277
Free Cash Flow margin,0.0,0.0,0.9262,0.6807,-0.8618
EBITDA,46777000.0,43585000.0,33928000.0,22989000.0,18484000.0
EBIT,46206000.0,46797000.0,32568000.0,21969000.0,17565000.0
Consolidated Income,36105000.0,25528000.0,19079000.0,12973000.0,10428000.0
Earnings Before Tax Margin,0.0,0.0,0.5385,0.5224,0.4662
Net Profit Margin,0.0,0.0,0.3155,0.3085,0.2768
