Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,89015000.0,57949000.0,152232000.0,80995000.0
Short-term investments,179461000.0,245000.0,245000.0,993000.0
Cash and short-term investments,268476000.0,58194000.0,152477000.0,81988000.0
Receivables,4934000.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,306000.0
Total current assets,273410000.0,65495000.0,158988000.0,100612000.0
Property Plant & Equipment Net,53877000.0,42189000.0,30334000.0,20661000.0
Goodwill and Intangible Assets,26811000.0,7971000.0,8674000.0,4218000.0
Long-term investments,179461000.0,43000000.0,145000000.0,81000000.0
Tax assets,328000.0,1480000.0,1297000.0,
Total non-current assets,1193343000.0,,,
Total assets,1466753000.0,1030298000.0,980489000.0,843000000.0
Payables,0.0,0.0,0.0,661391000.0
Short-term debt,12500000.0,1713000.0,8360000.0,4452000.0
Total current liabilities,12500000.0,852488000.0,828062000.0,706054000.0
Long-term debt,67916000.0,76000000.0,66000000.0,52000000.0
Total debt,80416000.0,91411000.0,71016000.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,
Deposit Liabilities,1182648000.0,835368000.0,814438000.0,
Total non-current liabilities,71624000.0,,,
Total liabilities,1267957000.0,931159000.0,887593000.0,755821000.0
Other comprehensive income,0.0,-501000.0,0.0,
Retained earnings (deficit),27003000.0,17025000.0,12272000.0,8000000.0
Total shareholders equity,198796000.0,99139000.0,92896000.0,85561000.0
Investments,358922000.0,912992000.0,780632000.0,9168000.0
Net Debt,-8599000.0,,,
Other Assets,0.0,,,
Other Liabilities,1183833000.0,850775000.0,819702000.0,40211000.0
