Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,27000000.0,20000000.0,10000000.0,2000000.0,0000000.0
Revenue Growth,,,,,
Cost of Revenue,14000000.0,10000000.0,5000000.0,1000000.0,000000.0
Gross Profit,13000000.0,10000000.0,5000000.0,1000000.0,0000000.0
R&D Expenses,0000000.0,1000000.0,0000000.0,0000000.0,2000000.0
SG&A Expense,25000000.0,25000000.0,19000000.0,10000000.0,6000000.0
Operating Expenses,25000000.0,26000000.0,19000000.0,11000000.0,8000000.0
Operating Income,-12000000.0,-16000000.0,-15000000.0,-10000000.0,-8000000.0
Interest Expense,000000.0,000000.0,000000.0,0000000.0,000000.0
Earnings before Tax,-13000000.0,-19000000.0,-16000000.0,-10000000.0,-8000000.0
Income Tax Expense,-1000000.0,-0000000.0,000000.0,000000.0,000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-12000000.0,-19000000.0,-16000000.0,-10000000.0,-8000000.0
Preferred Dividends,,,,,
Net Income Com,-12000000.0,-19000000.0,-16000000.0,-10000000.0,-8000000.0
EPS,-0.60,-1.50,-1.66,-1.11,-0.88
EPS Diluted,-0.60,-1.50,-1.66,-1.11,-0.88
Weighted Average Shs Out,20000000.0,13000000.0,10000000.0,9000000.0,9000000.0
Weighted Average Shs Out (Dil),20000000.0,13000000.0,10000000.0,9000000.0,9000000.0
Dividend per Share,,,,,
Gross Margin,0.48148148148148,0.5,0.5,0.5,
EBITDA Margin,-0.37037037037037,-0.7,-1.4,-5,
EBIT Margin,-0.48148148148148,-0.95,-1.6,-5,
Profit Margin,-0.44444444444444,-0.95,-1.6,-5,
Free Cash Flow margin,,,,,
EBITDA,-10000000.0,-14000000.0,-14000000.0,-10000000.0,-8000000.0
EBIT,-13000000,-19000000,-16000000,-10000000,-8000000
Consolidated Income,-12000000.0,-19000000.0,-16000000.0,-10000000.0,-8000000.0
Earnings Before Tax Margin,-0.48148148148148,-0.95,-1.6,-5,
Net Profit Margin,-0.44444444444444,-0.95,-1.6,-5,
