Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,8209000000.0,5828000000.0,6241000000.0,4188000000.0
Short-term investments,0.0,0.0,,
Cash and short-term investments,8209000000.0,5828000000.0,6241000000.0,4188000000.0
Receivables,919000000.0,739000000.0,,
Inventories,0.0,0.0,,
Total current assets,8658000000.0,6837000000.0,,
Property Plant & Equipment Net,1641000000.0,1192000000.0,,
Goodwill and Intangible Assets,235000000.0,93000000.0,,
Long-term investments,11667000000.0,5969000000.0,,
Tax assets,0.0,0.0,,
Total non-current assets,15330000000.0,8589000000.0,,
Total assets,23988000000.0,15426000000.0,15713000000.0,6740000000.0
Payables,150000000.0,213000000.0,,
Short-term debt,0.0,0.0,,
Total current liabilities,4259000000.0,3847000000.0,,
Long-term debt,6869000000.0,3048000000.0,3087000000.0,1423000000.0
Total debt,6869000000.0,3048000000.0,,
Deferred revenue,0.0,0.0,,
Tax Liabilities,0.0,0.0,,
Deposit Liabilities,0.0,0.0,,
Total non-current liabilities,12937000000.0,7926000000.0,,
Total liabilities,17196000000.0,11773000000.0,9198000000.0,4078000000.0
Other comprehensive income,-188000000.0,-3000000.0,,
Retained earnings (deficit),-7865000000.0,-8874000000.0,-4806000000.0,-4265000000.0
Total shareholders equity,-7385000000.0,-8557000000.0,,
Investments,11667000000.0,5969000000.0,,
Net Debt,-1340000000.0,-2780000000.0,,
Other Assets,-470000000.0,270000000.0,,
Other Liabilities,4109000000.0,3634000000.0,,
