Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,48562441.0,22135818.0,12128406.0,2811929.0
Revenue Growth,1.19383991140513,0.825121784346599,3.31319780833727,
Cost of Revenue,34765781.0,13792473.0,6959514.0,804171.0
Gross Profit,13796660.0,8343345.0,5168892.0,2007758.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,18833280.0,12981744.0,5262768.0,2842014.0
Operating Expenses,18833280.0,12981744.0,5262768.0,2842014.0
Operating Income,-5036620.0,-4638399.0,-93876.0,-834256.0
Interest Expense,609461.0,213492.0,165079.0,455937.0
Earnings before Tax,-5674249.0,-5335800.0,-258955.0,-756771.0
Income Tax Expense,29250.0,-294666.0,-219971.0,-385600.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,-573659.0
Net Income,-5703499.0,-5041134.0,-38984.0,-371171.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-5703499.0,-5041134.0,-38984.0,-371171.0
EPS,-0.44,-0.51,-0.01,-0.01
EPS Diluted,-0.44,-0.51,-0.01,-0.01
Weighted Average Shs Out,18767619.0,14308784.0,13934000.0,13934000.0
Weighted Average Shs Out (Dil),15409014.0,11767304.0,7679501.0,44690550.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.2841,0.3769,0.4262,0.714
EBITDA Margin,-0.076,-0.2,-0.003,-0.054
EBIT Margin,-0.1043,-0.2314,-0.0077,-0.107
Profit Margin,-0.117,-0.228,-0.003,-0.132
Free Cash Flow margin,-0.0645,-0.1562,-0.0143,-0.3361
EBITDA,-3698476.0,-4433353.0,-42006.0,-151602.0
EBIT,-5064788.0,-5122308.0,-93876.0,-300834.0
Consolidated Income,-5703499.0,-5041134.0,-38984.0,-371171.0
Earnings Before Tax Margin,-0.1168,-0.241,-0.0214,-0.2691
Net Profit Margin,-0.1174,-0.2277,-0.0032,-0.132
