Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,1295451.0,758420.0,592886.0,316000.0
Revenue Growth,0.708091822473036,0.279200385908927,0.876221518987342,
Cost of Revenue,1027278.0,680197.0,516162.0,124000.0
Gross Profit,268173.0,78223.0,76724.0,192000.0
R&D Expenses,3317164.0,2203095.0,885602.0,0.0
SG&A Expense,4522676.0,5030354.0,4562115.0,3838000.0
Operating Expenses,7839840.0,7454164.0,5884633.0,
Operating Income,-7571667.0,-7375941.0,-5807909.0,-3646000.0
Interest Expense,0.0,0.0,0.0,
Earnings before Tax,-6697913.0,-2202513.0,-3370666.0,-1465000.0
Income Tax Expense,-1006157.0,-66694.0,238073.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,-5691756.0,-2135819.0,-3608739.0,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,-5691756.0,-2135819.0,-3608739.0,65787000.0
EPS,-0.21,-0.07,-0.1,1.91
EPS Diluted,-0.21,-0.07,-0.1,1.91
Weighted Average Shs Out,26713486.0,26713486.0,32382000.0,40298000.0
Weighted Average Shs Out (Dil),27673300.0,28917961.0,36538444.0,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,0.207,0.1031,0.1294,0.6076
EBITDA Margin,-5.17,-2.904,-5.685,
EBIT Margin,-5.1703,-2.9041,-5.6852,
Profit Margin,-4.394,-2.816,-6.087,
Free Cash Flow margin,-3.402,-2.2299,-10.1735,
EBITDA,-6697913.0,-2202513.0,-3370666.0,
EBIT,-6697913.0,-2202513.0,-3370666.0,
Consolidated Income,-5691756.0,-2135819.0,-3608739.0,
Earnings Before Tax Margin,-5.1703,-2.9041,-5.6852,-4.6361
Net Profit Margin,-4.3936,-2.8161,-6.0867,
