Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2013-03-31,2012-12-31
Depreciation & Amortization,1515000.0,1799000.0,1819000.0,896000.0,745000.0,469000.0,0.0,342000.0
Stock-based compensation,2868000.0,2414000.0,3121000.0,1731000.0,1143000.0,391000.0,0.0,333000.0
Operating Cash Flow,-22165000.0,-31226000.0,-24997000.0,-18269000.0,-15007000.0,-9063000.0,-11992.0,-12663000.0
Capital Expenditure,131000.0,456000.0,1096000.0,1492000.0,-1487000.0,-379000.0,0.0,-830000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45000.0
Investing Cash flow,-131000.0,-456000.0,-1096000.0,-1492000.0,-1487000.0,-379000.0,0.0,-865000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-2596000.0,-1829000.0,-0.0,6201000.0
Issuance (buybacks) of shares,-3209000.0,14650000.0,-2152000.0,-19552000.0,43475000.0,-743000.0,-2175.0,31000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
Financing Cash Flow,2273000.0,42568000.0,23307000.0,14123000.0,40879000.0,8509000.0,32724.0,14708000.0
Effect of forex changes on cash,-135000.0,81000.0,80000.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-20158000.0,10967000.0,-2706000.0,-5638000.0,24385000.0,-933000.0,20732.0,1180000.0
Free Cash Flow,-22296000.0,-31682000.0,-26093000.0,-19761000.0,-16494000.0,-9442000.0,-11992.0,-13493000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.2352,0.0576,0.0,0.0576
