Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31
Revenue,2757229.0,4278729.0,3590217.0,1662406.0,0.0
Revenue Growth,-0.35559625299943,0.191774480484049,1.15965113215424,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,
Gross Profit,2757229.0,4278729.0,3590217.0,1662406.0,-1000.0
R&D Expenses,0.0,0.0,0.0,0.0,
SG&A Expense,4991878.0,3894688.0,1575069.0,983783.0,295000.0
Operating Expenses,4991878.0,3894688.0,1575069.0,983783.0,296148.0
Operating Income,-2234649.0,384041.0,2015148.0,678623.0,-296000.0
Interest Expense,133.0,0.0,0.0,61883.0,-18735.0
Earnings before Tax,-1056360.0,826745.0,2178298.0,817669.0,-317000.0
Income Tax Expense,0.0,633614.0,464327.0,164817.0,67000.0
Net Income - Non-Controlling int,-403410.0,-67827.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,
Net Income,-1056360.0,193131.0,1713971.0,652852.0,
Preferred Dividends,0.0,0.0,0.0,0.0,
Net Income Com,-1056360.0,193131.0,1713971.0,652852.0,-250000.0
EPS,-0.09,0.02,0.17,0.07,-0.02
EPS Diluted,-0.09,0.02,0.17,0.07,-0.02
Weighted Average Shs Out,11421394.0,10000000.0,10000000.0,11000000.0,11000000.0
Weighted Average Shs Out (Dil),11421393.0,10771058.0,10000000.0,10000000.0,
Dividend per Share,0.0,0.0,0.0,0.0,
Gross Margin,1.0,1.0,1.0,1.0,0.0
EBITDA Margin,-0.346,0.198,0.612,0.545,
EBIT Margin,-0.3831,0.1932,0.6067,0.5291,0.0
Profit Margin,-0.383,0.045,0.477,0.393,
Free Cash Flow margin,0.2697,-0.5749,0.7459,-0.0362,
EBITDA,-954298.0,846640.0,2197304.0,905910.0,
EBIT,-1056227.0,826745.0,2178298.0,879552.0,-296148.0
Consolidated Income,-1459770.0,125304.0,1713971.0,652852.0,
Earnings Before Tax Margin,-0.3831,0.1932,0.6067,0.4919,0.0
Net Profit Margin,-0.3831,0.0451,0.4774,0.3927,
