Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,0.0,0.0,6073000.0,4705000.0
Stock-based compensation,0.0,0.0,,
Operating Cash Flow,155642024.5399,256203160.2709,48597000.0,46051000.0
Capital Expenditure,-73215644.1718,-14271202.8378,-1817000.0,-1396000.0
Acquisitions and disposals,0.0,0.0,,
Investment purchases and sales,-199415184.0491,-93367300.8707,,
Investing Cash flow,-272630828.2209,-107638503.7085,-150446000.0,-71103000.0
Issuance (repayment) of debt,0.0,0.0,,
Issuance (buybacks) of shares,-22371625.7669,134795.2273,,
Dividend payments,0.0,0.0,,
Financing Cash Flow,-10874386.5031,34651886.4882,13522000.0,95088000.0
Effect of forex changes on cash,2918711.6564,-15444534.0213,4251000.0,6098000.0
Net cash flow / Change in cash,-127863190.184,183216543.0506,-84075000.0,76133000.0
Free Cash Flow,82426380.3681,241931957.4331,,
Net Cash/Marketcap,,,,
