Date,2018-12-31,2017-12-31,2016-12-31
Revenue,1396000.0,1404000.0,1666000.0
Revenue Growth,-0.0056980056980057,-0.157262905162065,
Cost of Revenue,364000.0,168000.0,304000.0
Gross Profit,1032000.0,1236000.0,1362000.0
R&D Expenses,5830000.0,5784000.0,8479000.0
SG&A Expense,5647000.0,3869000.0,5622000.0
Operating Expenses,12277000.0,7899000.0,14101000.0
Operating Income,-11245000.0,-6663000.0,-12739000.0
Interest Expense,0.0,12000.0,25000.0
Earnings before Tax,0.0,-6580000.0,-15492000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,-57000.0,-1863000.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-7502000.0,-6580000.0,-15492000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-7502000.0,-6580000.0,-15492000.0
EPS,-0.21,-0.21,-0.54
EPS Diluted,-0.21,-0.21,-0.54
Weighted Average Shs Out,34914000.0,35830000.0,35830000.0
Weighted Average Shs Out (Dil),34914000.0,30644000.0,28800000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.739255014327,0.8803,0.8175
EBITDA Margin,-7.67191977077,-4.192,-8.777
EBIT Margin,-8.05515759312,-4.6781,-9.2839
Profit Margin,-5.37392550143,-4.687,-9.299
Free Cash Flow margin,-5.74212034384,-4.4772,-5.072
EBITDA,-10710000.0,-5886000.0,-14622000.0
EBIT,-11245000.0,-6568000.0,-15467000.0
Consolidated Income,-7502000.0,-6637000.0,-17355000.0
Earnings Before Tax Margin,0.0,-4.6866,-9.2989
Net Profit Margin,-5.37392550143,-4.6866,-9.2989
