Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,2500000.0,0.0,4928000.0,4094000.0,4830000.0
Revenue Growth,0.0,-1,0.20371275036639,-0.152380952380952,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,4094000.0,4830000.0
R&D Expenses,54449000.0,45251000.0,27928000.0,15217000.0,10016000.0
SG&A Expense,14439000.0,9778000.0,5024000.0,2233000.0,1924000.0
Operating Expenses,68888000.0,55029000.0,32952000.0,17450000.0,11940000.0
Operating Income,-66388000.0,-55029000.0,-28024000.0,-13356000.0,-7110000.0
Interest Expense,0.0,0.0,0.0,159000.0,0.0
Earnings before Tax,-64962000.0,-54458000.0,-28882000.0,-13962000.0,-5503000.0
Income Tax Expense,-19000.0,-19000.0,-18000.0,-19000.0,-27000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-64943000.0,-54439000.0,-28864000.0,-13943000.0,-5476000.0
Preferred Dividends,0.0,0.0,0.0,-1673000.0,0.0
Net Income Com,-64943000.0,-54439000.0,-28864000.0,-12270000.0,-5476000.0
EPS,-2.06,-2.41,-6.98,-24.68,-12.46
EPS Diluted,-2.06,-2.41,-6.98,-24.68,-12.46
Weighted Average Shs Out,31542000.0,22591000.0,4135331.0,20240000.0,
Weighted Average Shs Out (Dil),31542000.0,22591000.0,4135331.0,497000.0,439597.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,1.0,1.0
EBITDA Margin,-25.9164,0.0,-5.42816558442,-0.992,
EBIT Margin,-26.5552,0.0,-5.68668831169,-3.3715,-1.1393
Profit Margin,-25.9772,0.0,-5.85714285714,-1.134,
Free Cash Flow margin,-22.392,0.0,-5.46834415584,-3.0161,-1.7342
EBITDA,-64791000.0,-53505000.0,-26750000.0,-12906000.0,-4789000.0
EBIT,-66388000.0,-55029000.0,-28024000.0,-13803000.0,-5503000.0
Consolidated Income,-64943000.0,-54439000.0,-28864000.0,-13943000.0,-5476000.0
Earnings Before Tax Margin,-25.9848,0.0,-5.86079545455,-3.4104,-1.1393
Net Profit Margin,-25.9772,0.0,-5.85714285714,-3.4057,-1.1337
