Date,2015-02-27,2013-12-31,2012-12-31,2012-02-02
Cash and cash equivalents,0.0,75105000000.0,62044000000.0,0.0
Short-term investments,0.0,41136000000.0,0.0,0.0
Cash and short-term investments,0.0,1.16241e+11,62044000000.0,0.0
Receivables,0.0,2.53029e+11,2.68951e+11,0.0
Inventories,0.0,68000000.0,79000000.0,0.0
Total current assets,0.0,3.69338e+11,3.31074e+11,0.0
Property Plant & Equipment Net,0.0,51607000000.0,53673000000.0,0.0
Goodwill and Intangible Assets,0.0,27331000000.0,28598000000.0,0.0
Long-term investments,0.0,41136000000.0,0.0,0.0
Tax assets,0.0,13224000000.0,12185000000.0,0.0
Total non-current assets,0.0,1.47491e+11,2.08149e+11,0.0
Total assets,0.0,5.16829e+11,5.39223e+11,0.0
Payables,0.0,6549000000.0,6277000000.0,0.0
Short-term debt,0.0,77298000000.0,95940000000.0,0.0
Total current liabilities,0.0,87070000000.0,1.05323e+11,0.0
Long-term debt,0.0,2.10279e+11,2.24776e+11,0.0
Total debt,0.0,2.87577e+11,3.20716e+11,0.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,3223000000.0,3106000000.0,0.0
Deposit Liabilities,0.0,53361000000.0,46461000000.0,0.0
Total non-current liabilities,0.0,2.15065e+11,2.30647e+11,0.0
Total liabilities,0.0,4.34135e+11,4.57333e+11,0.0
Other comprehensive income,0.0,32563000000,31586000000,0.0
Retained earnings (deficit),0.0,51165000000.0,51244000000.0,0.0
Total shareholders equity,0.0,82694000000.0,81890000000.0,0.0
Investments,0.0,82272000000.0,0.0,0.0
Net Debt,0.0,2.12472e+11,2.58672e+11,0.0
Other Assets,0.0,0.0,0.0,0.0
Other Liabilities,0.0,1.32e+11,1.21363e+11,0.0
