Date,2018-12-31,2017-12-31
Revenue,0.0,0.0
Revenue Growth,0.0,
Cost of Revenue,0.0,0.0
Gross Profit,0.0,0.0
R&D Expenses,16849000.0,5636000.0
SG&A Expense,6973000.0,2632000.0
Operating Expenses,23822000.0,8268000.0
Operating Income,-23822000.0,-8268000.0
Interest Expense,0.0,0.0
Earnings before Tax,-23111000.0,-8082000.0
Income Tax Expense,74000.0,4000.0
Net Income - Non-Controlling int,0.0,0.0
Net Income - Discontinued ops,0.0,0.0
Net Income,-23185000.0,-8086000.0
Preferred Dividends,0.0,0.0
Net Income Com,-23185000.0,-8086000.0
EPS,-72.63,-34.15
EPS Diluted,-72.63,-34.15
Weighted Average Shs Out,23648000.0,23648000.0
Weighted Average Shs Out (Dil),319202.0,236750.0
Dividend per Share,0.0,0.0
Gross Margin,0.0,0.0
EBITDA Margin,,
EBIT Margin,0.0,0.0
Profit Margin,,
Free Cash Flow margin,0.0,0.0
EBITDA,-23101000.0,-8074000.0
EBIT,-23111000.0,-8082000.0
Consolidated Income,-23185000.0,-8086000.0
Earnings Before Tax Margin,0.0,0.0
Net Profit Margin,0.0,0.0
