Date,2018-12-31,2017-12-31
Revenue,105400000.0,48584000.0
Revenue Growth,1.16943849827104,
Cost of Revenue,85966000.0,41184000.0
Gross Profit,19434000.0,7400000.0
R&D Expenses,0.0,0.0
SG&A Expense,22886000.0,18405000.0
Operating Expenses,22886000.0,18405000.0
Operating Income,-3452000.0,-11005000.0
Interest Expense,497000.0,740000.0
Earnings before Tax,-1116000.0,-12455000.0
Income Tax Expense,-1777000.0,-3000.0
Net Income - Non-Controlling int,0.0,0.0
Net Income - Discontinued ops,-5777000.0,-4000.0
Net Income,661000.0,-12452000.0
Preferred Dividends,6202000.0,1016000.0
Net Income Com,-5541000.0,-13468000.0
EPS,0.04,-2.37
EPS Diluted,0.04,-2.37
Weighted Average Shs Out,,
Weighted Average Shs Out (Dil),5539739.0,5677860.0
Dividend per Share,0.0,0.0
Gross Margin,0.1844,0.1523
EBITDA Margin,0.012,-0.209
EBIT Margin,-0.0059,-0.2411
Profit Margin,-0.053,-0.277
Free Cash Flow margin,0.0161,-0.2076
EBITDA,1264000.0,-10156000.0
EBIT,-619000.0,-11715000.0
Consolidated Income,661000.0,-12452000.0
Earnings Before Tax Margin,-0.0106,-0.2564
Net Profit Margin,0.0063,-0.2563
