Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,181066000.0,146597000.0,144235000.0,132848000.0,117658000.0,43150000.0,316000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,135.550632911392,
Cost of Revenue,149779000.0,115863000.0,118512000.0,101112000.0,102325000.0,19380000.0,170000.0
Gross Profit,31287000.0,30734000.0,25723000.0,31736000.0,15333000.0,23770000.0,146000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,6765000.0,6134000.0,6159000.0,5877000.0,5401000.0,3744000.0,37000.0
Operating Expenses,16378000.0,13942000.0,12434000.0,9891000.0,7856000.0,34029000.0,316000.0
Operating Income,142593000.0,16792000.0,13289000.0,21845000.0,7477000.0,-10259000.0,-170000.0
Interest Expense,37385000.0,28572000.0,29576000.0,21889000.0,18469000.0,7274000.0,0.0
Earnings before Tax,84813000.0,317000.0,60927000.0,36721000.0,-11383000.0,-15601000.0,-170000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,-1932000.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,99140000.0,-1609000.0,53374000.0,21882000.0,-10832000.0,-15601000.0,-170000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,99140000.0,-1609000.0,53374000.0,21882000.0,-10832000.0,-15601000.0,-170000.0
EPS,4.11,-0.08,2.53,1.03,-0.51,-0.73,-0.01
EPS Diluted,4.03,-0.08,2.49,1.03,-0.51,-0.73,-0.01
Weighted Average Shs Out,24116000.0,21189000.0,21057000.0,21232000.0,21294.0,,
Weighted Average Shs Out (Dil),24593000.0,21667000.0,21399000.0,21314000.0,21294.0,21294000.0,21294000.0
Dividend per Share,1.14040580653,1.02759957539,0.899948595729,0.834381157924,618.014464168,0.0,0.0
Gross Margin,0.172793346073,0.209649583552,0.178340902,0.238889557991,0.130318380391,0.5509,0.462
EBITDA Margin,1.18759457877,0.458092593982,0.449495614795,0.447571660845,0.418577572286,0.309,-0.089
EBIT Margin,0.787519468039,0.114545318117,0.0921343640587,0.164436047212,0.0635485899811,-0.193,-0.538
Profit Margin,0.547535152928,-0.0109756679877,0.370048878566,0.164714561002,-0.0920634381003,-0.362,-0.538
Free Cash Flow margin,0.283686611512,0.28474661828,0.260033972337,0.254245453451,0.178831868636,-13.3249,-28.7627
EBITDA,215033000.0,67155000.0,64833000.0,59459000.0,49249000.0,13318000.0,-28000.0
EBIT,142593000.0,16792000.0,13289000.0,21845000.0,7477000.0,-8327000.0,-170000.0
Consolidated Income,99140000.0,-1609000.0,53374000.0,21882000.0,-10832000.0,-17533000.0,-170000.0
Earnings Before Tax Margin,0.468409309313,0.00216239077198,0.422414809166,0.27641364567,-0.0967465025753,-0.3616,-0.538
Net Profit Margin,0.547535152928,-0.0109756679877,0.370048878566,0.164714561002,-0.0920634381003,-0.3616,-0.538
