Date,2018-12-31,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,439098000.0,440041000.0,440000000.0,456219000.0,456000000.0,450861000.0,451000000.0,441387000.0,441000000.0,448700000.0,449000000.0,424573000.0,279720000.0
Revenue Growth,-0.0021429821312105,0.0000931818181818182,-0.0355509086644791,0.000480263157894737,0.0113981914603392,-0.00030820399113082,0.0217790736927005,0.000877551020408163,-0.0171606864274571,-0.00066815144766147,0.0575330979595971,0.517849992849993,0.0
Cost of Revenue,125364000.0,130417000.0,130000000.0,134000000.0,134000000.0,134410000.0,134000000.0,141689000.0,142000000.0,138021000.0,138000000.0,135781000.0,74852000.0
Gross Profit,313734000.0,309624000.0,310000000.0,322219000.0,322000000.0,316451000.0,316000000.0,299698000.0,300000000.0,310679000.0,311000000.0,288792000.0,204868000.0
R&D Expenses,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,149710000.0,148725000.0,194000000.0,147905000.0,199000000.0,149811000.0,204000000.0,142454000.0,186000000.0,145261000.0,185000000.0,137792000.0,32922000.0
Operating Expenses,365458000.0,387322000.0,228000000.0,368075000.0,233000000.0,414694000.0,239000000.0,364222000.0,223000000.0,375732000.0,223000000.0,353058000.0,264447000.0
Operating Income,73640000.0,52719000.0,82000000.0,88144000.0,89000000.0,36167000.0,77000000.0,77165000.0,77000000.0,72968000.0,88000000.0,71515000.0,15273000.0
Interest Expense,76667000.0,79420000.0,79000000.0,81636000.0,82000000.0,80038000.0,80000000.0,79810000.0,80000000.0,89196000.0,89000000.0,91150000.0,46834000.0
Earnings before Tax,3406000.0,-10701000.0,-11000000.0,10296000.0,10000000.0,-51076000.0,-51000000.0,-7926000.0,-8000000.0,-15676000.0,-16000000.0,-20744000.0,-22291000.0
Income Tax Expense,-138758000.0,-123163000.0,-123000000.0,9580000.0,10000000.0,15058000.0,15000000.0,34814000.0,35000000.0,28719000.0,29000000.0,33235000.0,3971000.0
Net Income - Non-Controlling int,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,141001000.0,111887000.0,112000000.0,-423000.0,-0000000.0,-74022000.0,-74000000.0,-62670000.0,-63000000.0,-61981000.0,-62000000.0,-66865000.0,-28633000.0
Preferred Dividends,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,141001000.0,111887000.0,112000000.0,-423000.0,-0000000.0,-74022000.0,-74000000.0,-62670000.0,-63000000.0,-61981000.0,-62000000.0,-66865000.0,-28633000.0
EPS,2.94,2.37,2.37,-0.01,-0.01,-1.54,-1.54,-1.32,-1.32,-1.28,-1.28,-1.34,-0.56
EPS Diluted,2.94,2.25,2.25,-0.01,-0.01,-1.54,-1.54,-1.32,-1.32,-1.28,-1.28,-1.34,-0.56
Weighted Average Shs Out,45647696.0,47169682.0,47000000.0,47924609.0,48000000.0,48027888.0,48000000.0,47525726.0,48000000.0,48370195.0,48000000.0,50015252.0,51509239.0
Weighted Average Shs Out (Dil),48000957.0,49632884.0,50000000.0,47924609.0,48000000.0,48027888.0,48000000.0,47525726.0,48000000.0,48370195.0,48000000.0,50015252.0,51509239.0
Dividend per Share,0.0463949083348,0.0,,0.0,,0.0,,0.518519170018,,0.0,,0.0,0.0552133957949
Gross Margin,0.714496536081,0.703625344002,0.70454545454545,0.706281413093,0.70614035087719,0.701881511153,0.70066518847007,0.678991451946,0.68027210884354,0.692398038779,0.69265033407572,0.680193983131,0.732403832404
EBITDA Margin,0.350564110973,0.306782777059,0.23409090909091,0.395240005348,0.27631578947368,0.288173073298,0.14190687361419,0.397857209206,0.24716553287982,0.393501225763,0.38307349665924,0.401796628613,0.12737022737
EBIT Margin,0.167707436609,0.119804745467,0.15454545454545,0.193205456152,0.20175438596491,0.0802176280494,0.046563192904656,0.174823907365,0.11791383219955,0.162620904836,0.12472160356347,0.168439820714,0.054601029601
Profit Margin,0.321115104145,0.254264943494,0.25454545454545,-0.000927186285534,-0,-0.16417920379,-0.16407982261641,-0.141984245118,-0.14285714285714,-0.138134611099,-0.1380846325167,-0.157487640524,-0.102363077363
Free Cash Flow margin,0.104307011191,0.0474092186864,,0.0944392934095,,0.0763272937779,,0.109615824662,,0.062034767105,,0.0776356480511,0.0483125983126
EBITDA,153932000.0,134997000.0,103000000.0,180316000.0,126000000.0,129926000.0,64000000.0,175609000.0,109000000.0,176564000.0,172000000.0,170592000.0,35628000.0
EBIT,73640000.0,52719000.0,68000000,88144000.0,92000000,36167000.0,21000000,77165000.0,52000000,72968000.0,56000000,71515000.0,15273000.0
Consolidated Income,141001000.0,111887000.0,112000000.0,-423000.0,-0000000.0,-74022000.0,-74000000.0,-62670000.0,-63000000.0,-61981000.0,-62000000.0,-66865000.0,-28633000.0
Earnings Before Tax Margin,0.00775681055254,-0.0243181885324,-0.025,0.0225681087373,0.021929824561404,-0.113285469358,-0.11308203991131,-0.0179570309049,-0.018140589569161,-0.0349364831736,-0.035634743875278,-0.0488585001872,-0.0796904046904
Net Profit Margin,0.321115104145,0.254264943494,0.25454545454545,-0.000927186285534,-0,-0.16417920379,-0.16407982261641,-0.141984245118,-0.14285714285714,-0.138134611099,-0.1380846325167,-0.157487640524,-0.102363077363
