Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,1000000.0,4000000.0,4000000.0,1000000.0,2000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,000000.0,000000.0,1000000.0,0000000.0,000000.0
Inventories,,,,,
Total current assets,8000000.0,8000000.0,7000000.0,7000000.0,000000.0
Property Plant & Equipment Net,1000000.0,1000000.0,0000000.0,0000000.0,000000.0
Goodwill and Intangible Assets,7000000,7000000,7000000,7000000,0
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,2000000.0,3000000.0,000000.0,2000000.0,000000.0
Total assets,9000000.0,12000000.0,12000000.0,9000000.0,3000000.0
Payables,1000000.0,1000000.0,3000000.0,1000000.0,0000000.0
Short-term debt,2000000.0,2000000.0,000000.0,000000.0,000000.0
Total current liabilities,6000000.0,6000000.0,5000000.0,3000000.0,1000000.0
Long-term debt,2000000.0,3000000.0,000000.0,000000.0,000000.0
Total debt,2000000.0,3000000.0,000000.0,000000.0,000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,2000000.0,3000000.0,000000.0,2000000.0,000000.0
Total liabilities,8000000.0,9000000.0,5000000.0,5000000.0,1000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-111000000.0,-78000000.0,-61000000.0,-25000000.0,-554000000.0
Total shareholders equity,1000000.0,3000000.0,7000000.0,4000000.0,2000000.0
Investments,,,,,
Net Debt,3000000,1000000,-4000000,-1000000,-2000000
Other Assets,0,0,0,0,0
Other Liabilities,0,1000000,1000000,2000000,0
