Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2012-02-24,2011-12-31,2010-12-31,2009-12-31
Revenue,1123511000.0,1003066000.0,808572000.0,811799000.0,821983000.0,752011000.0,738980000.0,0.0,753998000.0,667667000.0,595875000.0
Revenue Growth,0.120076844395085,0.2405401126925,-0.00397512192057394,-0.0123895506354754,0.0930465112877338,0.0176337654604996,0.0,-1,0.12930248162632,0.120481644640235,-0.1505
Cost of Revenue,678478000.0,598645000.0,456977000.0,462739000.0,469556000.0,426103000.0,413684000.0,0.0,434817000.0,383341000.0,349767000.0
Gross Profit,445033000.0,404421000.0,351595000.0,349060000.0,352427000.0,325908000.0,325296000.0,0.0,319181000.0,284326000.0,246108000.0
R&D Expenses,30739000.0,32013000.0,34738000.0,32415000.0,29432000.0,30529000.0,29263000.0,0.0,27911000.0,25957000.0,22978000.0
SG&A Expense,356316000.0,345364000.0,248210000.0,252270000.0,250898000.0,232976000.0,234114000.0,0.0,241625000.0,221235000.0,202260000.0
Operating Expenses,387055000.0,377377000.0,283097000.0,295884000.0,280330000.0,263505000.0,263377000.0,0.0,269536000.0,247192000.0,268601000.0
Operating Income,57978000.0,27044000.0,68498000.0,53176000.0,72097000.0,62403000.0,61919000.0,0.0,49645000.0,37134000.0,-22493000.0
Interest Expense,23342000.0,25394000.0,1279000.0,1313000.0,1722000.0,1761000.0,2517000.0,0.0,2238000.0,1619000.0,2830000.0
Earnings before Tax,35842000.0,-1292000.0,66491000.0,50424000.0,69538000.0,59878000.0,59890000.0,0.0,48730000.0,34727000.0,-24320000.0
Income Tax Expense,2304000.0,4913000.0,19877000.0,18336000.0,18887000.0,19647000.0,18306000.0,0.0,16017000.0,-76000.0,1921000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,33412000.0,-6195000.0,46614000.0,32088000.0,50651000.0,40231000.0,41584000.0,0.0,32713000.0,34803000.0,-26241000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,33412000.0,-6195000.0,46614000.0,32088000.0,50651000.0,40231000.0,41584000.0,0.0,32713000.0,34803000.0,-26241000.0
EPS,1.86,-0.35,2.66,1.78,2.78,2.2,2.24,0.0,1.74,1.85,-1.42
EPS Diluted,1.82,-0.35,2.59,1.74,2.7,2.14,2.18,0.0,1.69,1.8,-1.42
Weighted Average Shs Out,17940438.0,17695390.0,17523267.0,18015151.0,18217384.0,18471651.0,18585300.0,0.0,18808726.0,18990233.0,18713280.0
Weighted Average Shs Out (Dil),18338569.0,17695390.0,17976183.0,18493447.0,18740858.0,18297371.0,18544896.0,0.0,18832693.0,18805494.0,18507772.0
Dividend per Share,0.836651976498,0.845022347628,0.795107615449,0.78395336467,0.773016902428,0.72,0.69,0.0,0.68,0.59,0.53
Gross Margin,0.39610916137,0.403184835295,0.43483449835,0.42998328404,0.42875217614,0.4334,0.4402,0.0,0.4233,0.4259,0.413
EBITDA Margin,0.102136071654,0.0718556904531,0.10734727396,0.0877150624724,0.112119107086,0.109,0.113,0.0,0.096,0.086,0.002
EBIT Margin,0.0516043011595,0.0269613365422,0.0847147811203,0.0655038993643,0.0877110597178,0.082,0.0845,0.0,0.0676,0.0544,-0.0361
Profit Margin,0.0297389166639,-0.0061760641872,0.0576497825797,0.0395270257785,0.061620495801,0.053,0.056,0.0,0.043,0.052,-0.044
Free Cash Flow margin,0.054463196177,0.0336338785284,0.0387745309014,0.0251934284226,0.0483939448869,0.0601,0.0446,0.0,0.0578,0.0488,0.1074
EBITDA,114751000.0,72076000.0,86798000.0,71207000.0,92160000.0,81885000.0,83279000.0,0.0,72386000.0,57538000.0,1313000.0
EBIT,57978000.0,27044000.0,68498000.0,53176000.0,72097000.0,61639000.0,62407000.0,0.0,50968000.0,36346000.0,-21490000.0
Consolidated Income,33412000.0,-6195000.0,46614000.0,32088000.0,50651000.0,40231000.0,41584000.0,0.0,32713000.0,34803000.0,-26241000.0
Earnings Before Tax Margin,0.0319017793328,-0.00128805083614,0.0822326273974,0.062113897652,0.0845978566467,0.0796,0.081,0.0,0.0646,0.052,-0.0408
Net Profit Margin,0.0297389166639,-0.0061760641872,0.0576497825797,0.0395270257785,0.061620495801,0.0535,0.0563,0.0,0.0434,0.0521,-0.044
