Date,2019-02-03,2018-01-28,2017-01-29,2016-01-31,2015-02-01,2014-02-02
Revenue,568102000.0,471447000.0,376116000.0,304157000.0,231867000.0,163089000.0
Revenue Growth,0.205017743245794,0.253461697986791,0.236585053114017,0.311773559842496,0.421720655592958,
Cost of Revenue,257700000.0,210428000.0,161970000.0,130636000.0,100877000.0,71088000.0
Gross Profit,310402000.0,261019000.0,214146000.0,173521000.0,130990000.0,92001000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,273221000.0,223947000.0,179145000.0,144371000.0,106964000.0,75786000.0
Operating Expenses,273221000.0,223947000.0,179145000.0,144371000.0,106964000.0,75786000.0
Operating Income,37181000.0,37072000.0,35001000.0,29150000.0,24026000.0,16215000.0
Interest Expense,5949000.0,1988000.0,194000.0,306000.0,341000.0,248000.0
Earnings before Tax,31615000.0,35505000.0,35054000.0,29025000.0,23647000.0,15516000.0
Income Tax Expense,8450000.0,11878000.0,13525000.0,1339000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,460000.0,537000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,23156000.0,23351000.0,21315000.0,27439000.0,23647000.0,15516000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,23156000.0,23351000.0,21315000.0,27439000.0,23647000.0,15516000.0
EPS,0.72,0.73,0.68,1.09,0.99,0.66
EPS Diluted,0.72,0.72,0.66,1.06,0.99,0.65
Weighted Average Shs Out,32086000.0,31853000.0,31527000.0,25250000.0,,
Weighted Average Shs Out (Dil),32317000.0,32285000.0,32249000.0,25978000.0,23815000.0,23632000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.546384276063,0.553655023788,0.569361579938,0.5704981309,0.5649,0.5641
EBITDA Margin,0.087616308339,0.0941823789312,0.105549883547,0.105166081991,0.111,0.104
EBIT Margin,0.0654477541005,0.0786345018634,0.0930590562486,0.0958386622698,0.1035,0.0967
Profit Margin,0.040760286005,0.0495304880506,0.0566713460741,0.090213278011,0.102,0.095
Free Cash Flow margin,-0.0386215855603,-0.0352022602753,-0.0223840517287,0.0227119546813,0.0749,0.0761
EBITDA,49775000.0,44402000.0,39699000.0,31987000.0,25809000.0,17011000.0
EBIT,37181000.0,37072000.0,35001000.0,29150000.0,23988000.0,15764000.0
Consolidated Income,23156000.0,23351000.0,21315000.0,27439000.0,24107000.0,16053000.0
Earnings Before Tax Margin,0.0556502177426,0.0753106924002,0.093199970222,0.0954276903047,0.102,0.0951
Net Profit Margin,0.040760286005,0.0495304880506,0.0566713460741,0.090213278011,0.102,0.0951
