Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,2314000000.0,116000000.0,32000000.0,91000000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,2314000000.0,116000000.0,32000000.0,91000000.0
Receivables,3342000000.0,489000000.0,518000000.0,589000000.0
Inventories,4917000000.0,788000000.0,768000000.0,749000000.0
Total current assets,11662000000.0,1465000000.0,,
Property Plant & Equipment Net,18796000000.0,12971000000.0,13318000000.0,13212000000.0
Goodwill and Intangible Assets,13641000000.0,166000000.0,97000000.0,95000000.0
Long-term investments,878000000.0,292000000.0,2113000000.0,2227000000.0
Tax assets,0.0,0.0,,
Total non-current assets,33840000000.0,15533000000.0,,
Total assets,45502000000.0,16998000000.0,17255000000.0,17469000000.0
Payables,6703000000.0,836000000.0,340000000.0,426000000.0
Short-term debt,1632000000.0,730000000.0,495000000.0,0.0
Total current liabilities,8335000000.0,1566000000.0,1697000000.0,1747000000.0
Long-term debt,7591000000.0,3711000000.0,3707000000.0,3710000000.0
Total debt,9223000000.0,4441000000.0,,
Deferred revenue,0.0,0.0,,
Tax Liabilities,2907000000.0,2241000000.0,,
Deposit Liabilities,0.0,0.0,,
Total non-current liabilities,12742000000.0,7129000000.0,,
Total liabilities,21077000000.0,8695000000.0,9056000000.0,9087000000.0
Other comprehensive income,-291000000.0,25000000.0,,
Retained earnings (deficit),7745000000.0,6242000000.0,6204000000.0,6455000000.0
Total shareholders equity,24425000000.0,8303000000.0,8199000000.0,8382000000.0
Investments,878000000.0,292000000.0,-135000000.0,-135000000.0
Net Debt,,,,
Other Assets,,,,
Other Liabilities,0.0,0.0,862000000.0,1321000000.0
