Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,101173000.0,101000000.0,77815000.0,78000000.0,68429000.0,68000000.0,53844000.0,54000000.0,7873000.0,8000000.0,0.0,38910000.0
Revenue Growth,0.00171287128712871,0.297950266658099,-0.00237179487179487,0.139867599994155,0.00630882352941176,0.262907659163509,-0.00288888888888889,5.8588847961387,-0.015875,0.0,-1,0.0
Cost of Revenue,136146000.0,82000000.0,57432000.0,101000000.0,382029000.0,89000000.0,23756000.0,95000000.0,4528000.0,1000000.0,0.0,13530000.0
Gross Profit,-34973000.0,19000000.0,20383000.0,-23000000.0,-313600000.0,-20000000.0,30088000.0,-41000000.0,3345000.0,7000000.0,0.0,25380000.0
R&D Expenses,4577000.0,,39269000.0,,16437000.0,,14283000.0,,5501000.0,,0.0,3435000.0
SG&A Expense,11053000.0,11000000.0,13772000.0,14000000.0,15905000.0,16000000.0,14322000.0,14000000.0,14460000.0,14000000.0,0.0,14978000.0
Operating Expenses,97762000.0,,157375000.0,,123393000.0,,123413000.0,,19295000.0,,0.0,49295000.0
Operating Income,-130535000.0,,-136992000.0,,-436993000.0,,-93325000.0,,-15950000.0,,0.0,-23915000.0
Interest Expense,27656000.0,28000000.0,21924000.0,22000000.0,17986000.0,18000000.0,4383000.0,4000000.0,0.0,0000000.0,0.0,120000.0
Earnings before Tax,-152914000.0,,-143242000.0,,-452459000.0,,-96308000.0,,-15912000.0,,0.0,-24015000.0
Income Tax Expense,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,988000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,-151892000.0,-152000000.0,-142401000.0,-142000000.0,-451497000.0,-451000000.0,-96062000.0,-96000000.0,-15948000.0,-16000000.0,0.0,-24913000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,-151892000.0,-152000000.0,-142401000.0,-142000000.0,-451497000.0,-451000000.0,-96062000.0,-96000000.0,-15948000.0,-16000000.0,0.0,-24913000.0
EPS,-0.71,-0.71,-0.67,-0.67,-2.13,-2.13,-0.08,-0.48,-0.04,-0.24,0.0,-0.16
EPS Diluted,-0.71,-0.71,-0.67,-0.67,-2.13,-2.13,-0.08,-0.48,-0.04,-0.24,0.0,-0.16
Weighted Average Shs Out,213713000.0,214000000.0,212318000.0,212000000.0,211616000.0,212000000.0,1168468000.0,195000000.0,381255000.0,64000000.0,0.0,154556.0
Weighted Average Shs Out (Dil),213713000.0,214000000.0,212318000.0,212000000.0,211616000.0,212000000.0,1168468000.0,195000000.0,381255000.0,64000000.0,0.0,154556.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Margin,-0.345675229557,0.18811881188119,0.261941785003,-0.29487179487179,-4.58285229946,-0.29411764705882,0.558799494837,-0.75925925925926,0.424869808205,0.875,0.0,0.652274479568
EBITDA Margin,-0.698773388157,-0.69306930693069,-0.968013879072,-0.80769230769231,-4.92551403645,-4.9264705882353,-1.33500482876,-1.2592592592593,-1.45078115077,-1.375,0.0,-0.266897969674
EBIT Margin,-1.29021576903,-1.2277227722772,-1.76048319733,-1.5384615384615,-6.38607900159,-6.3676470588235,-1.73324790134,-1.7037037037037,-2.02591134256,-2,0.0,-0.614623490105
Profit Margin,-1.50130963795,-1.5049504950495,-1.82999421705,-1.8205128205128,-6.59803592044,-6.6323529411765,-1.78407993463,-1.7777777777778,-2.02565730979,-2,0.0,-0.640272423542
Free Cash Flow margin,-0.345526968658,,-0.16626614406,,-1.19677329787,,-3.00975039002,,-1.01524196621,,0.0,-0.560601387818
EBITDA,-70697000.0,-70000000.0,-75326000.0,-63000000.0,-337048000.0,-335000000.0,-71882000.0,-68000000.0,-11422000.0,-11000000.0,0.0,-10385000.0
EBIT,-130535000.0,-124000000,-136992000.0,-120000000,-436993000.0,-433000000,-93325000.0,-92000000,-15950000.0,-16000000,0.0,-23915000.0
Consolidated Income,-151892000.0,-152000000.0,-142401000.0,-142000000.0,-451497000.0,-451000000.0,-96062000.0,-96000000.0,-15948000.0,-16000000.0,0.0,-24913000.0
Earnings Before Tax Margin,-1.51141114724,0,-1.84080190195,0,-6.61209428751,0,-1.7886486888,0,-2.02108471993,0,0.0,-0.617193523516
Net Profit Margin,-1.50130963795,-1.5049504950495,-1.82999421705,-1.8205128205128,-6.59803592044,-6.6323529411765,-1.78407993463,-1.7777777777778,-2.02565730979,-2,0.0,-0.640272423542
