Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,2038000.0,1085000.0,467000.0,0.0,0.0,0.0,0.0
Revenue Growth,0.878341013824885,1.32334047109208,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,2038000.0,1085000.0,467000.0,0.0,0.0,0.0,0.0
R&D Expenses,8313000.0,9650000.0,14271000.0,7629000.0,6664000.0,7207000.0,2443000.0
SG&A Expense,4440000.0,3799000.0,3078000.0,3246000.0,2478000.0,7355000.0,694000.0
Operating Expenses,12753000.0,13449000.0,17349000.0,10875000.0,9142000.0,14572000.0,3137000.0
Operating Income,-10715000.0,-12364000.0,-16882000.0,-10875000.0,-9142000.0,-14572000.0,-3137000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,2912000.0,6000.0
Earnings before Tax,-9781000.0,-12299000.0,-16847000.0,-10622000.0,-9102000.0,-17484000.0,-3143000.0
Income Tax Expense,75000.0,0.0,106000.0,0.0,1000.0,1000.0,6000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-9856000.0,-12299000.0,-16953000.0,-10622000.0,-9103000.0,-17485000.0,-3149000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-9856000.0,-12299000.0,-16953000.0,-10622000.0,-9103000.0,-17485000.0,-3149000.0
EPS,-0.54,-0.98,-1.49,-0.96,-0.88,-3.45,-0.63
EPS Diluted,-0.54,-0.98,-1.49,-0.96,-0.88,-3.45,-0.63
Weighted Average Shs Out,14435161.0,12149226.0,11100453.0,11100453.0,11100453.0,,
Weighted Average Shs Out (Dil),18137689.0,12487349.0,11374653.0,11100453.0,10323686.0,5069466.0,4955837.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,0.0,0.0,0.0,0.0
EBITDA Margin,-4.609,-11.115,-35.713,,,,
EBIT Margin,-4.7993,-11.3355,-36.0749,0.0,0.0,0.0,0.0
Profit Margin,-4.836,-11.335,-36.302,,,,
Free Cash Flow margin,-4.4715,-11.1327,-25.9807,0.0,0.0,0.0,0.0
EBITDA,-9394000.0,-12060000.0,-16678000.0,-10572000.0,-9093000.0,-14568000.0,-3132000.0
EBIT,-9781000.0,-12299000.0,-16847000.0,-10622000.0,-9102000.0,-14572000.0,-3137000.0
Consolidated Income,-9856000.0,-12299000.0,-16953000.0,-10622000.0,-9103000.0,-17485000.0,-3149000.0
Earnings Before Tax Margin,-4.7993,-11.3355,-36.0749,0.0,0.0,0.0,0.0
Net Profit Margin,-4.8361,-11.3355,-36.3019,0.0,0.0,0.0,0.0
