Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,87492000.0,53074000.0,35193000.0,28881000.0,23002000.0,13469000.0,6089000.0,4033000.0
Stock-based compensation,55261000.0,32748000.0,23559000.0,13450000.0,9393000.0,4933000.0,2364000.0,803000.0
Operating Cash Flow,225527000.0,152740000.0,97678000.0,44755000.0,72904000.0,40819000.0,29578000.0,32094000.0
Capital Expenditure,43033000.0,18971000.0,24087000.0,4150000.0,3653000.0,-7021000.0,-5697000.0,-8778000.0
Acquisitions and disposals,-517909000.0,-333301000.0,-65849000.0,-73907000.0,-0.0,13266000.0,-26400000.0,-28171000.0
Investment purchases and sales,-57197000.0,-154758000.0,-241468000.0,-220667000.0,-113272000.0,0.0,42400000.0,0.0
Investing Cash flow,-594004000.0,-336962000.0,-45519000.0,-116397000.0,-118740000.0,6245000.0,10303000.0,-36949000.0
Issuance (repayment) of debt,-53906000.0,-25781000.0,-0.0,-0.0,-0.0,0.0,-5888000.0,1563000.0
Issuance (buybacks) of shares,-11245000.0,-234090000.0,-14774000.0,-169293000.0,142425000.0,51000.0,-742000.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-320000.0,0.0,0.0,0.0
Financing Cash Flow,346685000.0,178059000.0,19344000.0,39404000.0,161332000.0,-1842000.0,-2218000.0,7321000.0
Effect of forex changes on cash,-645000.0,725000.0,-1268000.0,-265000.0,-242000.0,159000.0,115000.0,-33000.0
Net cash flow / Change in cash,211245000.0,234090000.0,239528000.0,169293000.0,115496000.0,45222000.0,37663000.0,2466000.0
Free Cash Flow,182494000.0,133769000.0,73591000.0,40605000.0,69251000.0,33798000.0,23881000.0,23316000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0421,0.0421,0.0421
