Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,8590000.0,263000.0,779000.0,6311000.0
Short-term investments,31960000.0,31112000.0,27063000.0,1498000.0
Cash and short-term investments,40550000.0,31375000.0,27842000.0,7809000.0
Receivables,1259000.0,1078000.0,945000.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,41809000.0,32453000.0,28787000.0,9291000.0
Property Plant & Equipment Net,6093000.0,6466000.0,6388000.0,5710000.0
Goodwill and Intangible Assets,40000.0,73000.0,117000.0,174000.0
Long-term investments,21022000.0,3647000.0,18086000.0,1568000.0
Tax assets,2124000.0,2127000.0,3306000.0,0.0
Total non-current assets,433295000.0,374165000.0,346130000.0,
Total assets,475104000.0,406618000.0,374917000.0,334049000.0
Payables,0.0,0.0,0.0,0.0
Short-term debt,141000.0,207000.0,268000.0,11000000.0
Total current liabilities,141000.0,207000.0,268000.0,298207000.0
Long-term debt,16100000.0,23600000.0,268000.0,13326000.0
Total debt,16241000.0,23807000.0,536000.0,15681000.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,395149000.0,340653000.0,318665000.0,284794000.0
Total non-current liabilities,16584000.0,24106000.0,1127000.0,
Total liabilities,424843000.0,377499000.0,345884000.0,303585000.0
Other comprehensive income,25637000,13434000,13414000,-216000.0
Retained earnings (deficit),7281000.0,4772000.0,4241000.0,3122000.0
Total shareholders equity,50261000.0,29119000.0,29033000.0,27884000.0
Investments,52982000.0,34759000.0,45149000.0,312389000.0
Net Debt,7651000.0,23544000.0,-243000.0,
Other Assets,0.0,0.0,0.0,
Other Liabilities,408118000.0,353186000.0,344489000.0,287207000.0
