Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,22045000.0,15018000.0,19095000.0
SG&A Expense,11599000.0,4472000.0,4614000.0
Operating Expenses,33644000.0,19490000.0,23709000.0
Operating Income,-33644000.0,-19490000.0,-23709000.0
Interest Expense,20259000.0,718000.0,155000.0
Earnings before Tax,-52861000.0,-19011000.0,-22671000.0
Income Tax Expense,70000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-52931000.0,-19011000.0,-22671000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-52931000.0,-19011000.0,-22671000.0
EPS,-10.53,-27.56,-32.86
EPS Diluted,-10.53,-27.56,-32.86
Weighted Average Shs Out,18485101.0,18485101.0,24298000.0
Weighted Average Shs Out (Dil),5025213.0,689898.0,689898.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-32333000.0,-18131000.0,-22392000.0
EBIT,-32602000.0,-18293000.0,-22516000.0
Consolidated Income,-52931000.0,-19011000.0,-22671000.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
