Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31,2010-12-31
Revenue,5037327000.0,5037000000.0,5369022000.0,5369000000.0,5363046000.0,5363000000.0,5327205000.0,5327000000.0,5085293000.0,5085000000.0,5080106000.0,5005501000.0,4832237000.0
Revenue Growth,0.000064919594997022,-0.0618403128167476,0.0000040975973179363,0.00111018999277649,0.00000857728883087824,0.00671928337655487,0.0000384831987985733,0.0475305945989739,0.0000576204523107178,0.000963365725045895,0.014904601956927,0.0358558572354791,0.0
Cost of Revenue,4331273000.0,4331000000.0,4609161000.0,4609000000.0,4526551000.0,4527000000.0,4516704000.0,4517000000.0,4295715000.0,4296000000.0,4305502000.0,4265422000.0,4101682000.0
Gross Profit,706054000.0,706000000.0,759861000.0,760000000.0,836495000.0,836000000.0,810501000.0,811000000.0,789578000.0,790000000.0,774604000.0,740079000.0,730555000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
SG&A Expense,664280000.0,664000000.0,629825000.0,642000000.0,675913000.0,676000000.0,592050000.0,592000000.0,580428000.0,580000000.0,0.0,0.0,0.0
Operating Expenses,664280000.0,949000000.0,629825000.0,642000000.0,675913000.0,807000000.0,592050000.0,600000000.0,580428000.0,580000000.0,0.0,0.0,0.0
Operating Income,-243392000.0,-243000000.0,117526000.0,118000000.0,29783000.0,30000000.0,210217000.0,210000000.0,209150000.0,209000000.0,200911000.0,198327000.0,209801000.0
Interest Expense,26696000.0,27000000.0,24143000.0,24000000.0,20580000.0,21000000.0,16234000.0,16000000.0,12233000.0,12000000.0,23619000.0,27592000.0,26229000.0
Earnings before Tax,-269010000.0,-269000000.0,94655000.0,95000000.0,10199000.0,10000000.0,0.0,194000000.0,0.0,198000000.0,177635000.0,172876000.0,183000000.0
Income Tax Expense,-2029000.0,-2000000.0,30803000.0,31000000.0,54541000.0,55000000.0,75285000.0,75000000.0,74340000.0,74000000.0,65805000.0,63880000.0,70243000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,-266981000.0,-267000000.0,63852000.0,64000000.0,-44342000.0,-44000000.0,119198000.0,119000000.0,123170000.0,123000000.0,111830000.0,108996000.0,112757000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income Com,-266981000.0,-267000000.0,63852000.0,64000000.0,-44342000.0,-44000000.0,119198000.0,119000000.0,123170000.0,123000000.0,111830000.0,108996000.0,112757000.0
EPS,-7.27,-7.27,1.75,1.75,-1.18,-1.18,3.08,3.08,3.11,3.11,2.77,2.49,4.86
EPS Diluted,-7.27,-7.27,1.73,1.73,-1.18,-1.18,3.05,3.05,3.06,3.06,2.73,2.42,4.67
Weighted Average Shs Out,36729000.0,37000000.0,36580000.0,37000000.0,37457000.0,37000000.0,38705000.0,39000000.0,39650000.0,40000000.0,40337000.0,43822000.0,23188000.0
Weighted Average Shs Out (Dil),36729000.0,37000000.0,36918000.0,37000000.0,37457000.0,37000000.0,39130000.0,39000000.0,40236000.0,40000000.0,40991000.0,45014000.0,24143000.0
Dividend per Share,0.564295243541,,0.554932553226,,0.565581867208,,0.556836187069,,0.554453723034,,0.519260325437,0.389145599147,0.0
Gross Margin,0.140164416565,0.14016279531467,0.141526892607,0.14155336189234,0.155973862615,0.15588290136118,0.152143760189,0.15224328890558,0.155266962985,0.15535889872173,0.152477920736,0.147853131984,0.151183602957
EBITDA Margin,-0.0394369871164,-0.039507643438555,0.0304960568238,0.03054572546098,0.0147925264859,0.01473056125303,0.0473193729169,0.0473061760841,0.0490254937129,0.048967551622419,0.0468460697474,0.046619509216,0.0511928533307
EBIT Margin,-0.0483176891236,-0.048044470915227,0.0218896476863,0.022164276401565,0.0055533739595,0.0059668096214805,0.0394610306906,0.039421813403417,0.0411284069571,0.04110127826942,0.0395485842225,0.0396218080867,0.0434169516106
Profit Margin,-0.0530005298445,-0.05300774270399,0.0118926687207,0.011920283106724,-0.0082680625898,-0.0082043632295357,0.0223753356591,0.022339027595269,0.0242208266072,0.024188790560472,0.0220133201945,0.0217752428778,0.0233343273519
Free Cash Flow margin,0.0291749969776,,0.0173649875154,,0.0250620636109,,0.00978730872944,,0.00805224005775,,0.0309101817954,0.0204538966229,0.0181172819131
EBITDA,-198657000.0,-199000000.0,163734000.0,164000000.0,79333000.0,79000000.0,252080000.0,252000000.0,249309000.0,249000000.0,237983000.0,233354000.0,247376000.0
EBIT,-243392000.0,-242000000,117526000.0,119000000,29783000.0,32000000,210217000.0,210000000,209150000.0,209000000,200911000.0,198327000.0,209801000.0
Consolidated Income,-266981000.0,-267000000.0,63852000.0,64000000.0,-44342000.0,-44000000.0,119198000.0,119000000.0,123170000.0,123000000.0,111830000.0,108996000.0,112757000.0
Earnings Before Tax Margin,-0.0534033228337,-0.053404804447092,0.0176298402204,0.017694170236543,0.00190171779246,0.0018646280067127,0.0,0.036418246667918,0.0,0.038938053097345,0.034966790063,0.0345372021702,0.0378706590757
Net Profit Margin,-0.0530005298445,-0.05300774270399,0.0118926687207,0.011920283106724,-0.0082680625898,-0.0082043632295357,0.0223753356591,0.022339027595269,0.0242208266072,0.024188790560472,0.0220133201945,0.0217752428778,0.0233343273519
