Date,2018-12-29,2017-12-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,17384000.0,13128000.0,6228000.0,3468000.0,1988000.0,1514000.0,1468000.0,1949000.0,1137000.0
Stock-based compensation,6697000.0,4011000.0,2343000.0,1696000.0,752000.0,365000.0,217000.0,153000.0,64000.0
Operating Cash Flow,34999000.0,17625000.0,15213000.0,5972000.0,1420000.0,3421000.0,1536000.0,2422000.0,2575000.0
Capital Expenditure,2203000.0,2239000.0,985000.0,601000.0,825000.0,533000.0,-554000.0,-321000.0,-218000.0
Acquisitions and disposals,-58155000.0,-60633000.0,-45811000.0,-10427000.0,-4650000.0,-1617000.0,-1000000.0,0.0,-2451000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-60358000.0,-62872000.0,-46796000.0,-11028000.0,-5475000.0,-2150000.0,-1554000.0,-321000.0,-2669000.0
Issuance (repayment) of debt,-9741000.0,-7605000.0,-4594000.0,-10797000.0,-0.0,-4139000.0,454000.0,-1513000.0,-1294000.0
Issuance (buybacks) of shares,59591000.0,-18751000.0,15653000.0,8592000.0,-6872000.0,-13868000.0,-101000.0,0.0,5507000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Financing Cash Flow,47347000.0,28332000.0,43773000.0,21660000.0,0.0,10303000.0,-450000.0,-2777000.0,3622000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2000.0
Net cash flow / Change in cash,21988000.0,-16915000.0,12190000.0,16604000.0,-6996000.0,11574000.0,-468000.0,-676000.0,3526000.0
Free Cash Flow,32796000.0,15386000.0,14228000.0,5371000.0,595000.0,2888000.0,982000.0,2101000.0,2357000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0666,0.0666
