Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,18793000.0,22022000.0,14053000.0
SG&A Expense,7581000.0,3499000.0,3098000.0
Operating Expenses,26374000.0,25521000.0,17151000.0
Operating Income,-26374000.0,-25521000.0,-17151000.0
Interest Expense,5519000.0,1185000.0,6000.0
Earnings before Tax,-41443000.0,-27936000.0,-17132000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-41443000.0,-27936000.0,-17132000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-41443000.0,-27936000.0,-17132000.0
EPS,-2.77,-3.72,-2.38
EPS Diluted,-2.77,-3.72,-2.38
Weighted Average Shs Out,15136197.0,35366000.0,35366000.0
Weighted Average Shs Out (Dil),15136197.0,7515336.0,7211360.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,0.0,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,0.0,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-20402000.0,-26202000.0,-16869000.0
EBIT,-26374000.0,-26751000.0,-17126000.0
Consolidated Income,-41443000.0,-27936000.0,-17132000.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
