Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,19673000.0,9569000.0,7670000.0
SG&A Expense,6780000.0,3611000.0,2260000.0
Operating Expenses,26453000.0,13180000.0,9915000.0
Operating Income,-26453000.0,-13180000.0,-9915000.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,-24251000.0,-13070000.0,-9915000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-24251000.0,-13070000.0,-9915000.0
Preferred Dividends,37298000.0,1794000.0,787000.0
Net Income Com,-61549000.0,-14864000.0,-10702000.0
EPS,-98.53,-39.94,-38.64
EPS Diluted,-98.53,-39.94,-38.64
Weighted Average Shs Out,23940000.0,23190000.0,23190000.0
Weighted Average Shs Out (Dil),624659.0,372116.0,276976.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-23832000.0,-12772000.0,-9695000.0
EBIT,-24251000.0,-13070000.0,-9915000.0
Consolidated Income,-24251000.0,-13070000.0,-9915000.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
